county_id,state,county_name,county_state,broadband_avail,broadband_use
29023,MO,Butler,Butler_MO,0.8241,0.262
29025,MO,Caldwell,Caldwell_MO,0.3756,0.148
29027,MO,Callaway,Callaway_MO,1,0.586
29029,MO,Camden,Camden_MO,0.9137,0.625
29031,MO,Cape Girardeau,Cape Girardeau_MO,0.8576,0.584
29033,MO,Carroll,Carroll_MO,0.6493,0.196
29035,MO,Carter,Carter_MO,0.1824,0.039
29037,MO,Cass,Cass_MO,0.9368,0.406
29039,MO,Cedar,Cedar_MO,0.7473,0.132
29041,MO,Chariton,Chariton_MO,0.6092,0.419
29043,MO,Christian,Christian_MO,1,0.473
29045,MO,Clark,Clark_MO,0.846,0.162
29047,MO,Clay,Clay_MO,0.9836,0.719
29049,MO,Clinton,Clinton_MO,0.8253,0.319
29051,MO,Cole,Cole_MO,1,0.548
29053,MO,Cooper,Cooper_MO,0.9999,0.365
29055,MO,Crawford,Crawford_MO,0.9848,0.171
29057,MO,Dade,Dade_MO,0.6309,0.074
29059,MO,Dallas,Dallas_MO,0.9998,0.1
29061,MO,Daviess,Daviess_MO,0.7079,0.104
29063,MO,DeKalb,DeKalb_MO,0.6103,0.428
29065,MO,Dent,Dent_MO,0.6825,0.267
29067,MO,Douglas,Douglas_MO,1,0.102
29069,MO,Dunklin,Dunklin_MO,0.998,0.255
29071,MO,Franklin,Franklin_MO,0.9514,0.405
29073,MO,Gasconade,Gasconade_MO,0.9944,0.183
29075,MO,Gentry,Gentry_MO,0.9575,0.199
29077,MO,Greene,Greene_MO,1,0.547
29079,MO,Grundy,Grundy_MO,0.9178,0.284
29081,MO,Harrison,Harrison_MO,0.682,0.187
29083,MO,Henry,Henry_MO,0.5075,0.151
29085,MO,Hickory,Hickory_MO,0.2074,0.082
29087,MO,Holt,Holt_MO,0.5769,0.073
29089,MO,Howard,Howard_MO,0.1625,0.183
29091,MO,Howell,Howell_MO,0.9021,0.252
29093,MO,Iron,Iron_MO,0.632,0.146
29095,MO,Jackson,Jackson_MO,0.9853,0.618
29097,MO,Jasper,Jasper_MO,0.9814,0.525
29099,MO,Jefferson,Jefferson_MO,0.9647,0.549
29101,MO,Johnson,Johnson_MO,0.921,0.553
29103,MO,Knox,Knox_MO,0.6507,0.269
29105,MO,Laclede,Laclede_MO,1,0.24
29107,MO,Lafayette,Lafayette_MO,0.7683,0.137
29109,MO,Lawrence,Lawrence_MO,0.9905,0.186
29111,MO,Lewis,Lewis_MO,0.8937,0.412
29113,MO,Lincoln,Lincoln_MO,0.9238,0.497
29115,MO,Linn,Linn_MO,0.8876,0.497
29117,MO,Livingston,Livingston_MO,0.7564,0.297
29119,MO,McDonald,McDonald_MO,0.8133,0.091
29121,MO,Macon,Macon_MO,0.9439,0.606
29123,MO,Madison,Madison_MO,0.5153,0.102
29125,MO,Maries,Maries_MO,0.9963,0.036
29127,MO,Marion,Marion_MO,0.9862,0.596
29129,MO,Mercer,Mercer_MO,0.6939,0.221
29131,MO,Miller,Miller_MO,0.9648,0.141
29133,MO,Mississippi,Mississippi_MO,0.9249,0.151
29135,MO,Moniteau,Moniteau_MO,1,0.52
29137,MO,Monroe,Monroe_MO,0.7148,0.146
29139,MO,Montgomery,Montgomery_MO,0.9965,0.172
29141,MO,Morgan,Morgan_MO,0.9851,0.512
29143,MO,New Madrid,New Madrid_MO,0.9508,0.157
29145,MO,Newton,Newton_MO,0.9999,0.185
29147,MO,Nodaway,Nodaway_MO,0.9116,0.454
29149,MO,Oregon,Oregon_MO,0.2077,0.138
29151,MO,Osage,Osage_MO,1,0.1
29153,MO,Ozark,Ozark_MO,0.0375,0.048
29155,MO,Pemiscot,Pemiscot_MO,0.9066,0.085
29157,MO,Perry,Perry_MO,0.5334,0.6
29159,MO,Pettis,Pettis_MO,0.7534,0.375
29161,MO,Phelps,Phelps_MO,0.8391,0.371
29163,MO,Pike,Pike_MO,0.7128,0.196
29165,MO,Platte,Platte_MO,0.9547,0.587
29167,MO,Polk,Polk_MO,0.9355,0.352
29169,MO,Pulaski,Pulaski_MO,0.9443,0.353
29171,MO,Putnam,Putnam_MO,0.9514,0.122
29173,MO,Ralls,Ralls_MO,0.9836,0.367
29175,MO,Randolph,Randolph_MO,0.742,0.321
29177,MO,Ray,Ray_MO,0.6515,0.168
29179,MO,Reynolds,Reynolds_MO,0.5219,0.037
29181,MO,Ripley,Ripley_MO,0.2467,0.078
29183,MO,St. Charles,St. Charles_MO,0.9878,0.758
29185,MO,St. Clair,St. Clair_MO,0.1184,0.032
29186,MO,Ste. Genevieve,Ste. Genevieve_MO,0.5856,0.113
29187,MO,St. Francois,St. Francois_MO,0.8932,0.502
29189,MO,St. Louis,St. Louis_MO,0.999,0.711
29195,MO,Saline,Saline_MO,0.8107,0.257
29197,MO,Schuyler,Schuyler_MO,0.9197,0.161
29199,MO,Scotland,Scotland_MO,0.9231,0.2
29201,MO,Scott,Scott_MO,0.9198,0.669
29203,MO,Shannon,Shannon_MO,0.1506,0.014
29205,MO,Shelby,Shelby_MO,0.9283,0.195
29207,MO,Stoddard,Stoddard_MO,0.8957,0.291
29209,MO,Stone,Stone_MO,1,0.097
29211,MO,Sullivan,Sullivan_MO,0.7862,0.188
29213,MO,Taney,Taney_MO,0.9626,0.52
29215,MO,Texas,Texas_MO,0.764,0.09
29217,MO,Vernon,Vernon_MO,0.7595,0.212
29219,MO,Warren,Warren_MO,0.8298,0.429
29221,MO,Washington,Washington_MO,0.5092,0.079
29223,MO,Wayne,Wayne_MO,0.4328,0.087
29225,MO,Webster,Webster_MO,1,0.141
29227,MO,Worth,Worth_MO,0.5931,0.071
29229,MO,Wright,Wright_MO,1,0.098
29510,MO,St. Louis,St. Louis_MO,1,0.509
30001,MT,Beaverhead,Beaverhead_MT,0.8365,0.344
30003,MT,Big Horn,Big Horn_MT,0.4524,0.193
30005,MT,Blaine,Blaine_MT,0.9832,0.316
30007,MT,Broadwater,Broadwater_MT,0.5945,0.17
30009,MT,Carbon,Carbon_MT,0.4809,0.257
30011,MT,Carter,Carter_MT,0.5256,0.191
30013,MT,Cascade,Cascade_MT,0.9978,0.673
30015,MT,Chouteau,Chouteau_MT,0.9892,0.274
30017,MT,Custer,Custer_MT,0.9193,0.68
30019,MT,Daniels,Daniels_MT,0.9828,0.375
30021,MT,Dawson,Dawson_MT,0.8842,0.524
30023,MT,Deer Lodge,Deer Lodge_MT,0.7914,0.499
30025,MT,Fallon,Fallon_MT,0.7646,0.538
30027,MT,Fergus,Fergus_MT,0.8725,0.512
30029,MT,Flathead,Flathead_MT,0.8473,0.71
30031,MT,Gallatin,Gallatin_MT,0.99,0.687
30033,MT,Garfield,Garfield_MT,0.4285,0.779
30035,MT,Glacier,Glacier_MT,0.6929,0.265
30037,MT,Golden Valley,Golden Valley_MT,0.9086,0.275
30039,MT,Granite,Granite_MT,0.3036,0.064
30041,MT,Hill,Hill_MT,0.9712,0.529
30043,MT,Jefferson,Jefferson_MT,0.6665,0.106
30045,MT,Judith Basin,Judith Basin_MT,0.8629,0.114
30047,MT,Lake,Lake_MT,0.7069,0.363
30049,MT,Lewis and Clark,Lewis and Clark_MT,0.9918,0.61
30051,MT,Liberty,Liberty_MT,0.988,0.206
30053,MT,Lincoln,Lincoln_MT,0.7402,0.183
30055,MT,McCone,McCone_MT,0.4946,0.514
30057,MT,Madison,Madison_MT,0.693,0.513
30059,MT,Meagher,Meagher_MT,0.9656,0.186
30061,MT,Mineral,Mineral_MT,0.3587,0.075
30063,MT,Missoula,Missoula_MT,0.9317,0.589
30065,MT,Musselshell,Musselshell_MT,0.5888,0.498
30067,MT,Park,Park_MT,0.7069,0.421
30069,MT,Petroleum,Petroleum_MT,0.4004,0.261
30071,MT,Phillips,Phillips_MT,0.8275,0.144
30073,MT,Pondera,Pondera_MT,0.379,0.207
30075,MT,Powder River,Powder River_MT,0.5672,0.241
30077,MT,Powell,Powell_MT,0.5443,0.128
30079,MT,Prairie,Prairie_MT,0.6342,0.329
30081,MT,Ravalli,Ravalli_MT,0.8991,0.262
30083,MT,Richland,Richland_MT,0.7874,0.665
30085,MT,Roosevelt,Roosevelt_MT,0.7559,0.282
30087,MT,Rosebud,Rosebud_MT,0.6433,0.208
30089,MT,Sanders,Sanders_MT,0.3304,0.103
30091,MT,Sheridan,Sheridan_MT,0.8178,0.27
30093,MT,Silver Bow,Silver Bow_MT,0.9589,0.55
30095,MT,Stillwater,Stillwater_MT,0.7274,0.079
30097,MT,Sweet Grass,Sweet Grass_MT,0.9181,0.332
30099,MT,Teton,Teton_MT,0.5648,0.345
30101,MT,Toole,Toole_MT,0.4426,0.127
30103,MT,Treasure,Treasure_MT,0.6839,0.033
30105,MT,Valley,Valley_MT,0.8119,0.292
30107,MT,Wheatland,Wheatland_MT,0.9713,0.201
30109,MT,Wibaux,Wibaux_MT,0.0826,0.125
30111,MT,Yellowstone,Yellowstone_MT,0.9352,0.69
31001,NE,Adams,Adams_NE,0.939,0.637
31003,NE,Antelope,Antelope_NE,0.8012,0.198
31005,NE,Arthur,Arthur_NE,0.7559,
31007,NE,Banner,Banner_NE,0.9879,
31009,NE,Blaine,Blaine_NE,0.4839,0.097
31011,NE,Boone,Boone_NE,0.6308,0.159
31013,NE,Box Butte,Box Butte_NE,0.9849,0.535
31015,NE,Boyd,Boyd_NE,0.9943,0.424
31017,NE,Brown,Brown_NE,0.268,0.109
31019,NE,Buffalo,Buffalo_NE,0.9653,0.713
31021,NE,Burt,Burt_NE,0.981,0.266
31023,NE,Butler,Butler_NE,1,0.243
31025,NE,Cass,Cass_NE,1,0.419
31027,NE,Cedar,Cedar_NE,0.6553,0.267
31029,NE,Chase,Chase_NE,1,0.48
31031,NE,Cherry,Cherry_NE,0.515,0.146
31033,NE,Cheyenne,Cheyenne_NE,0.9522,0.436
31035,NE,Clay,Clay_NE,0.7429,0.219
31037,NE,Colfax,Colfax_NE,1,0.132
31039,NE,Cuming,Cuming_NE,0.89,0.284
31041,NE,Custer,Custer_NE,0.6641,0.244
31043,NE,Dakota,Dakota_NE,0.9079,0.271
31045,NE,Dawes,Dawes_NE,0.7901,0.339
31047,NE,Dawson,Dawson_NE,0.9018,0.435
31049,NE,Deuel,Deuel_NE,0.9409,0.111
31051,NE,Dixon,Dixon_NE,0.9237,0.301
31053,NE,Dodge,Dodge_NE,1,0.55
31055,NE,Douglas,Douglas_NE,1,0.657
31057,NE,Dundy,Dundy_NE,0.961,0.449
31059,NE,Fillmore,Fillmore_NE,0.8411,0.598
31061,NE,Franklin,Franklin_NE,0.72,0.216
31063,NE,Frontier,Frontier_NE,0.7678,0.043
31065,NE,Furnas,Furnas_NE,0.7868,0.191
31067,NE,Gage,Gage_NE,0.9535,0.407
31069,NE,Garden,Garden_NE,0.9249,0.073
31071,NE,Garfield,Garfield_NE,0.9025,0.23
31073,NE,Gosper,Gosper_NE,0.5251,0.26
31075,NE,Grant,Grant_NE,0.6934,0.108
31077,NE,Greeley,Greeley_NE,0.3565,0.136
31079,NE,Hall,Hall_NE,0.9978,0.689
31081,NE,Hamilton,Hamilton_NE,0.9944,0.409
31083,NE,Harlan,Harlan_NE,0.7559,0.074
31085,NE,Hayes,Hayes_NE,0.8766,0.159
31087,NE,Hitchcock,Hitchcock_NE,0.9743,0.174
31089,NE,Holt,Holt_NE,0.8074,0.206
31091,NE,Hooker,Hooker_NE,0.9413,0.123
31093,NE,Howard,Howard_NE,0.8116,0.178
31095,NE,Jefferson,Jefferson_NE,0.6807,0.351
31097,NE,Johnson,Johnson_NE,1,0.116
31099,NE,Kearney,Kearney_NE,0.8987,0.333
31101,NE,Keith,Keith_NE,0.9459,0.589
31103,NE,Keya Paha,Keya Paha_NE,0.9653,0.163
31105,NE,Kimball,Kimball_NE,0.9705,0.215
31107,NE,Knox,Knox_NE,0.5193,0.133
31109,NE,Lancaster,Lancaster_NE,1,0.677
31111,NE,Lincoln,Lincoln_NE,0.9431,0.558
31113,NE,Logan,Logan_NE,0.2366,0.186
31115,NE,Loup,Loup_NE,0.8462,0.089
31117,NE,McPherson,McPherson_NE,0.5182,
31119,NE,Madison,Madison_NE,0.9669,0.536
31121,NE,Merrick,Merrick_NE,0.9381,0.267
31123,NE,Morrill,Morrill_NE,0.9819,0.268
31125,NE,Nance,Nance_NE,0.8068,0.203
31127,NE,Nemaha,Nemaha_NE,1,0.31
31129,NE,Nuckolls,Nuckolls_NE,0.7406,0.429
31131,NE,Otoe,Otoe_NE,1,0.416
31133,NE,Pawnee,Pawnee_NE,0.8898,0.078
31135,NE,Perkins,Perkins_NE,0.9588,0.322
31137,NE,Phelps,Phelps_NE,0.9311,0.281
31139,NE,Pierce,Pierce_NE,0.8127,0.183
31141,NE,Platte,Platte_NE,0.9838,0.535
31143,NE,Polk,Polk_NE,0.9944,0.244
31145,NE,Red Willow,Red Willow_NE,0.989,0.346
31147,NE,Richardson,Richardson_NE,0.9959,0.272
31149,NE,Rock,Rock_NE,0.7377,0.108
31151,NE,Saline,Saline_NE,0.9944,0.451
31153,NE,Sarpy,Sarpy_NE,1,0.726
31155,NE,Saunders,Saunders_NE,1,0.361
31157,NE,Scotts Bluff,Scotts Bluff_NE,1,0.683
31159,NE,Seward,Seward_NE,1,0.635
31161,NE,Sheridan,Sheridan_NE,0.5198,0.12
31163,NE,Sherman,Sherman_NE,0.7434,0.184
31165,NE,Sioux,Sioux_NE,1,0.072
31167,NE,Stanton,Stanton_NE,0.912,0.26
31169,NE,Thayer,Thayer_NE,0.6502,0.341
31171,NE,Thomas,Thomas_NE,0.8019,0.1
31173,NE,Thurston,Thurston_NE,0.5868,0.235
31175,NE,Valley,Valley_NE,0.7814,0.262
31177,NE,Washington,Washington_NE,1,0.239
31179,NE,Wayne,Wayne_NE,0.7327,0.346
31181,NE,Webster,Webster_NE,0.5612,0.393
31183,NE,Wheeler,Wheeler_NE,0.7791,0.264
31185,NE,York,York_NE,0.9915,0.589
32001,NV,Churchill,Churchill_NV,0.8894,0.756
32003,NV,Clark,Clark_NV,0.9938,0.781
32005,NV,Douglas,Douglas_NV,0.9652,0.644
32007,NV,Elko,Elko_NV,0.7842,0.129
32009,NV,Esmeralda,Esmeralda_NV,0.2325,0.074
32011,NV,Eureka,Eureka_NV,0.0621,0.026
32013,NV,Humboldt,Humboldt_NV,0.9074,0.18
32015,NV,Lander,Lander_NV,0.0022,0.056
32017,NV,Lincoln,Lincoln_NV,0.8703,0.145
32019,NV,Lyon,Lyon_NV,0.8227,0.563
32021,NV,Mineral,Mineral_NV,0.7154,0.315
32023,NV,Nye,Nye_NV,0.8587,0.535
32027,NV,Pershing,Pershing_NV,0.1767,0.035
32029,NV,Storey,Storey_NV,0.6911,0.176
32031,NV,Washoe,Washoe_NV,0.9722,0.73
32033,NV,White Pine,White Pine_NV,0.0095,0.083
32510,NV,Carson City,Carson City_NV,0.9948,0.796
33001,NH,Belknap,Belknap_NH,0.9732,0.774
33003,NH,Carroll,Carroll_NH,0.9774,0.625
33005,NH,Cheshire,Cheshire_NH,0.8636,0.404
33007,NH,Coos,Coos_NH,0.8917,0.426
33009,NH,Grafton,Grafton_NH,0.9401,0.563
33011,NH,Hillsborough,Hillsborough_NH,0.9817,0.871
33013,NH,Merrimack,Merrimack_NH,0.9779,0.786
33015,NH,Rockingham,Rockingham_NH,0.99,0.844
33017,NH,Strafford,Strafford_NH,0.984,0.726
33019,NH,Sullivan,Sullivan_NH,0.8682,0.629
34001,NJ,Atlantic,Atlantic_NJ,0.979,0.639
34003,NJ,Bergen,Bergen_NJ,0.9961,0.833
34005,NJ,Burlington,Burlington_NJ,0.9849,0.778
34007,NJ,Camden,Camden_NJ,0.9881,0.776
34009,NJ,Cape May,Cape May_NJ,0.9861,0.749
34011,NJ,Cumberland,Cumberland_NJ,0.9687,0.55
34013,NJ,Essex,Essex_NJ,0.9864,0.731
34015,NJ,Gloucester,Gloucester_NJ,0.9902,0.738
34017,NJ,Hudson,Hudson_NJ,0.9873,0.684
34019,NJ,Hunterdon,Hunterdon_NJ,0.9901,0.693
34021,NJ,Mercer,Mercer_NJ,0.977,0.816
34023,NJ,Middlesex,Middlesex_NJ,0.967,0.832
34025,NJ,Monmouth,Monmouth_NJ,0.9904,0.847
34027,NJ,Morris,Morris_NJ,0.9689,0.864
34029,NJ,Ocean,Ocean_NJ,0.9862,0.736
34031,NJ,Passaic,Passaic_NJ,0.9935,0.804
34033,NJ,Salem,Salem_NJ,0.9745,0.534
34035,NJ,Somerset,Somerset_NJ,0.9927,0.831
34037,NJ,Sussex,Sussex_NJ,0.9966,0.58
34039,NJ,Union,Union_NJ,0.9931,0.784
34041,NJ,Warren,Warren_NJ,0.9893,0.614
35001,NM,Bernalillo,Bernalillo_NM,0.99,0.615
35003,NM,Catron,Catron_NM,0.0831,0.053
35005,NM,Chaves,Chaves_NM,0.9159,0.337
35006,NM,Cibola,Cibola_NM,0.6765,0.232
35007,NM,Colfax,Colfax_NM,0.2637,0.111
35009,NM,Curry,Curry_NM,0.9182,0.576
35011,NM,De Baca,De Baca_NM,0.8124,0.455
35013,NM,Dona Ana,Dona Ana_NM,0.8459,0.335
35015,NM,Eddy,Eddy_NM,0.8468,0.434
35017,NM,Grant,Grant_NM,0.8555,0.273
35019,NM,Guadalupe,Guadalupe_NM,0.6833,0.463
35021,NM,Harding,Harding_NM,0.6864,0.477
35023,NM,Hidalgo,Hidalgo_NM,0.0715,0.035
35025,NM,Lea,Lea_NM,0.932,0.536
35027,NM,Lincoln,Lincoln_NM,0.8645,0.454
35028,NM,Los Alamos,Los Alamos_NM,0.9943,0.665
35029,NM,Luna,Luna_NM,0.5815,0.098
35031,NM,McKinley,McKinley_NM,0.5141,0.135
35033,NM,Mora,Mora_NM,0.6355,0.164
35035,NM,Otero,Otero_NM,0.7886,0.436
35037,NM,Quay,Quay_NM,0.6226,0.385
35039,NM,Rio Arriba,Rio Arriba_NM,0.8619,0.16
35041,NM,Roosevelt,Roosevelt_NM,0.8104,0.333
35043,NM,Sandoval,Sandoval_NM,0.9168,0.464
35045,NM,San Juan,San Juan_NM,0.7837,0.482
35047,NM,San Miguel,San Miguel_NM,0.4943,0.101
35049,NM,Santa Fe,Santa Fe_NM,0.9806,0.375
35051,NM,Sierra,Sierra_NM,0.8211,0.248
35053,NM,Socorro,Socorro_NM,0.0453,0.211
35055,NM,Taos,Taos_NM,0.7825,0.384
35057,NM,Torrance,Torrance_NM,0.4439,0.074
35059,NM,Union,Union_NM,0.7637,0.291
35061,NM,Valencia,Valencia_NM,0.8646,0.305
36001,NY,Albany,Albany_NY,0.9975,0.696
36003,NY,Allegany,Allegany_NY,0.7666,0.305
36005,NY,Bronx,Bronx_NY,0.9817,0.486
36007,NY,Broome,Broome_NY,0.9913,0.621
36009,NY,Cattaraugus,Cattaraugus_NY,0.8212,0.32
36011,NY,Cayuga,Cayuga_NY,0.9692,0.675
36013,NY,Chautauqua,Chautauqua_NY,0.9784,0.575
36015,NY,Chemung,Chemung_NY,0.9804,0.649
36017,NY,Chenango,Chenango_NY,0.9575,0.345
36019,NY,Clinton,Clinton_NY,0.9351,0.595
36021,NY,Columbia,Columbia_NY,0.992,0.495
36023,NY,Cortland,Cortland_NY,0.9575,0.496
36025,NY,Delaware,Delaware_NY,0.9766,0.462
36027,NY,Dutchess,Dutchess_NY,0.9783,0.827
36029,NY,Erie,Erie_NY,0.9984,0.656
36031,NY,Essex,Essex_NY,0.9391,0.398
36033,NY,Franklin,Franklin_NY,0.9536,0.491
36035,NY,Fulton,Fulton_NY,0.9665,0.624
36037,NY,Genesee,Genesee_NY,0.9588,0.531
36039,NY,Greene,Greene_NY,0.9828,0.687
36041,NY,Hamilton,Hamilton_NY,0.853,0.637
36043,NY,Herkimer,Herkimer_NY,0.9365,0.44
36045,NY,Jefferson,Jefferson_NY,0.9848,0.62
36047,NY,Kings,Kings_NY,0.9978,0.568
36049,NY,Lewis,Lewis_NY,0.8551,0.186
36051,NY,Livingston,Livingston_NY,0.9072,0.439
36053,NY,Madison,Madison_NY,0.9418,0.45
36055,NY,Monroe,Monroe_NY,0.9999,0.59
36057,NY,Montgomery,Montgomery_NY,0.9793,0.608
36059,NY,Nassau,Nassau_NY,0.9926,0.874
36061,NY,New York,New York_NY,1,0.55
36063,NY,Niagara,Niagara_NY,0.9933,0.642
36065,NY,Oneida,Oneida_NY,0.971,0.57
36067,NY,Onondaga,Onondaga_NY,0.999,0.708
36069,NY,Ontario,Ontario_NY,0.9945,0.622
36071,NY,Orange,Orange_NY,0.9878,0.785
36073,NY,Orleans,Orleans_NY,0.9745,0.56
36075,NY,Oswego,Oswego_NY,0.995,0.584
36077,NY,Otsego,Otsego_NY,0.9168,0.52
36079,NY,Putnam,Putnam_NY,0.9894,0.827
36081,NY,Queens,Queens_NY,0.9996,0.689
36083,NY,Rensselaer,Rensselaer_NY,0.9997,0.707
36085,NY,Richmond,Richmond_NY,1,0.713
36087,NY,Rockland,Rockland_NY,0.9872,0.769
36089,NY,St. Lawrence,St. Lawrence_NY,0.9537,0.513
36091,NY,Saratoga,Saratoga_NY,0.9991,0.592
36093,NY,Schenectady,Schenectady_NY,0.9998,0.719
36095,NY,Schoharie,Schoharie_NY,0.9909,0.4
36097,NY,Schuyler,Schuyler_NY,0.9738,0.506
36099,NY,Seneca,Seneca_NY,0.9956,0.387
36101,NY,Steuben,Steuben_NY,0.8998,0.492
36103,NY,Suffolk,Suffolk_NY,0.9652,0.854
36105,NY,Sullivan,Sullivan_NY,0.9947,0.515
36107,NY,Tioga,Tioga_NY,0.9636,0.364
36109,NY,Tompkins,Tompkins_NY,0.986,0.554
36111,NY,Ulster,Ulster_NY,0.9953,0.696
36113,NY,Warren,Warren_NY,0.9621,0.803
36115,NY,Washington,Washington_NY,0.9766,0.282
36117,NY,Wayne,Wayne_NY,0.9636,0.565
36119,NY,Westchester,Westchester_NY,0.9872,0.758
36121,NY,Wyoming,Wyoming_NY,0.8541,0.354
36123,NY,Yates,Yates_NY,0.9327,0.504
37001,NC,Alamance,Alamance_NC,0.9882,0.608
37003,NC,Alexander,Alexander_NC,0.9888,0.352
37005,NC,Alleghany,Alleghany_NC,0.9981,0.495
37007,NC,Anson,Anson_NC,0.8944,0.2
37009,NC,Ashe,Ashe_NC,0.996,0.504
37011,NC,Avery,Avery_NC,0.9814,0.328
37013,NC,Beaufort,Beaufort_NC,0.8636,0.335
37015,NC,Bertie,Bertie_NC,0.7442,0.13
37017,NC,Bladen,Bladen_NC,0.7188,0.279
37019,NC,Brunswick,Brunswick_NC,0.9778,0.755
37021,NC,Buncombe,Buncombe_NC,0.9919,0.729
37023,NC,Burke,Burke_NC,0.9883,0.484
37025,NC,Cabarrus,Cabarrus_NC,0.9953,0.801
37027,NC,Caldwell,Caldwell_NC,0.995,0.672
37029,NC,Camden,Camden_NC,0.9345,0.331
37031,NC,Carteret,Carteret_NC,0.9981,0.549
37033,NC,Caswell,Caswell_NC,0.5726,0.111
37035,NC,Catawba,Catawba_NC,0.9954,0.66
37037,NC,Chatham,Chatham_NC,0.8354,0.352
37039,NC,Cherokee,Cherokee_NC,0.8362,0.265
37041,NC,Chowan,Chowan_NC,0.9706,0.332
37043,NC,Clay,Clay_NC,0.8184,0.313
37045,NC,Cleveland,Cleveland_NC,0.9683,0.606
37047,NC,Columbus,Columbus_NC,0.8407,0.277
37049,NC,Craven,Craven_NC,0.9016,0.662
37051,NC,Cumberland,Cumberland_NC,0.9951,0.644
37053,NC,Currituck,Currituck_NC,0.9733,0.456
37055,NC,Dare,Dare_NC,0.9924,0.706
37057,NC,Davidson,Davidson_NC,0.9963,0.668
37059,NC,Davie,Davie_NC,0.9956,0.792
37061,NC,Duplin,Duplin_NC,0.6969,0.182
37063,NC,Durham,Durham_NC,0.9935,0.653
37065,NC,Edgecombe,Edgecombe_NC,0.8455,0.348
37067,NC,Forsyth,Forsyth_NC,0.9998,0.659
37069,NC,Franklin,Franklin_NC,0.8665,0.363
37071,NC,Gaston,Gaston_NC,0.9983,0.732
37073,NC,Gates,Gates_NC,0.5861,0.047
37075,NC,Graham,Graham_NC,0.6612,0.094
37077,NC,Granville,Granville_NC,0.8693,0.393
37079,NC,Greene,Greene_NC,0.2641,0.127
37081,NC,Guilford,Guilford_NC,0.9982,0.651
37083,NC,Halifax,Halifax_NC,0.8264,0.361
37085,NC,Harnett,Harnett_NC,0.9519,0.467
37087,NC,Haywood,Haywood_NC,0.8348,0.483
37089,NC,Henderson,Henderson_NC,0.9263,0.459
37091,NC,Hertford,Hertford_NC,0.8264,0.281
37093,NC,Hoke,Hoke_NC,0.8957,0.624
37095,NC,Hyde,Hyde_NC,0.1205,0.069
37097,NC,Iredell,Iredell_NC,0.9833,0.697
37099,NC,Jackson,Jackson_NC,0.6056,0.258
37101,NC,Johnston,Johnston_NC,0.9461,0.671
37103,NC,Jones,Jones_NC,0.5078,0.115
37105,NC,Lee,Lee_NC,0.9829,0.69
37107,NC,Lenoir,Lenoir_NC,0.8244,0.329
37109,NC,Lincoln,Lincoln_NC,0.9872,0.773
37111,NC,McDowell,McDowell_NC,0.8309,0.418
37113,NC,Macon,Macon_NC,0.6938,0.307
37115,NC,Madison,Madison_NC,0.7294,0.272
37117,NC,Martin,Martin_NC,0.6887,0.216
37119,NC,Mecklenburg,Mecklenburg_NC,1,0.791
37121,NC,Mitchell,Mitchell_NC,0.8991,0.317
37123,NC,Montgomery,Montgomery_NC,0.6692,0.104
37125,NC,Moore,Moore_NC,0.905,0.562
37127,NC,Nash,Nash_NC,0.8852,0.398
37129,NC,New Hanover,New Hanover_NC,0.9984,0.794
37131,NC,Northampton,Northampton_NC,0.8082,0.064
37133,NC,Onslow,Onslow_NC,0.9714,0.676
37135,NC,Orange,Orange_NC,0.9404,0.552
37137,NC,Pamlico,Pamlico_NC,0.8598,0.432
37139,NC,Pasquotank,Pasquotank_NC,0.9988,0.744
37141,NC,Pender,Pender_NC,0.7822,0.598
37143,NC,Perquimans,Perquimans_NC,0.8779,0.198
37145,NC,Person,Person_NC,0.9887,0.271
37147,NC,Pitt,Pitt_NC,0.9028,0.449
37149,NC,Polk,Polk_NC,0.899,0.208
37151,NC,Randolph,Randolph_NC,0.9753,0.505
37153,NC,Richmond,Richmond_NC,0.9375,0.457
37155,NC,Robeson,Robeson_NC,0.8515,0.401
37157,NC,Rockingham,Rockingham_NC,0.9706,0.472
37159,NC,Rowan,Rowan_NC,0.9819,0.608
37161,NC,Rutherford,Rutherford_NC,0.9247,0.221
37163,NC,Sampson,Sampson_NC,0.6531,0.143
37165,NC,Scotland,Scotland_NC,0.9111,0.275
37167,NC,Stanly,Stanly_NC,0.985,0.47
37169,NC,Stokes,Stokes_NC,0.9747,0.393
37171,NC,Surry,Surry_NC,0.9977,0.452
37173,NC,Swain,Swain_NC,0.6714,0.184
37175,NC,Transylvania,Transylvania_NC,0.8989,0.547
37177,NC,Tyrrell,Tyrrell_NC,0.5209,0.058
37179,NC,Union,Union_NC,0.9901,0.807
37181,NC,Vance,Vance_NC,0.95,0.401
37183,NC,Wake,Wake_NC,0.9986,0.779
37185,NC,Warren,Warren_NC,0.6713,0.156
37187,NC,Washington,Washington_NC,0.8326,0.11
37189,NC,Watauga,Watauga_NC,0.9868,0.779
37191,NC,Wayne,Wayne_NC,0.9665,0.473
37193,NC,Wilkes,Wilkes_NC,0.9936,0.522
37195,NC,Wilson,Wilson_NC,0.9828,0.676
37197,NC,Yadkin,Yadkin_NC,0.9926,0.509
37199,NC,Yancey,Yancey_NC,0.9086,0.562
38001,ND,Adams,Adams_ND,1,0.633
38003,ND,Barnes,Barnes_ND,0.9551,0.439
38005,ND,Benson,Benson_ND,0.9955,0.324
38007,ND,Billings,Billings_ND,0.5366,0.091
