,Tenure
4241,4.816947
4104,15.15905
5989,64.19903
6537,47.1164
540,1.815836226
80,9.82814183
6074,50.46332
6306,66.21435
2739,16.15139
5202,61.73977
6128,58.6209
4427,7.457111
359,2.051069457
9152,71.32593
13,16.87922024
4223,16.61624
6724,63.00385
1610,2.294386519
2226,10.36313
757,3.196943016
9404,58.15209
4180,12.3548
4767,2.006646
3103,3.267702
3275,1.764563
966,11.20984456
4541,4.83427
5594,62.79035
9281,70.95851
4073,8.761313
1918,15.54170472
6072,66.34669
3621,9.534696
3486,8.351399
3122,3.62899
403,3.084376591
2688,15.51392
5769,54.76926
9963,58.47429
8125,68.51142
6584,64.395
2935,4.799511
4573,8.574964
4529,5.260996
1117,3.638799298
4811,5.664023
8287,71.50838
2741,7.193929
9686,71.44364
7963,58.58252
3770,10.81182
8008,47.59384
8694,55.8392
1372,2.62860278
6269,63.73429
5675,61.60654
6852,70.62716
6417,61.19826
6364,71.1184
4621,2.611838
26,10.40566091
6545,60.18695
1897,7.434237932
8459,46.66033
5096,55.34066
717,13.85187885
1025,18.29391747
4684,10.06351
442,1.171557288
1477,1.350108155
8254,63.86146
5027,55.87684
8996,48.85809
5830,67.19295
2556,10.89683
1099,13.76430574
4870,6.749571
5881,37.04125
7200,49.40819
819,1.525343103
750,20.07541432
3342,18.16755
1925,3.835182255
52,5.486534225
8543,70.56361
5902,40.12358
4116,11.73089
9550,64.67477
6559,63.29423
5309,67.429
5182,66.13511
5442,49.96921
2312,6.816014
8935,70.47803
9588,66.56346
55,13.98666226
7777,47.46129
3077,11.15074
2341,9.584536
2366,1.582585
7879,56.84758
3707,11.21368
6773,66.2177
3015,7.179432
2096,5.66162
7992,65.50762
3934,8.160495
9808,64.27877
6234,63.78741
7379,51.83423
603,16.18199957
5823,68.07677
4980,2.146247
4868,2.237136
3012,7.012788
4564,3.896108
3659,5.317775
1686,6.70301496
6430,61.30152
7208,63.69034
9578,62.67368
8025,66.98322
1782,4.106981469
3530,21.20428
3278,16.7247
5195,59.05164
8618,48.71074
795,6.284107728
250,1.583394702
6429,47.47601
8533,55.55389
9255,56.00686
1604,3.954689282
926,4.035770971
7671,48.3857
9197,67.71954
7393,62.95177
9075,67.88936
4698,12.62182
5199,54.6947
7543,66.9099
6347,67.95345
9815,60.29749
4253,13.99745
6076,68.5356
7140,69.29186
8054,66.78484
9149,61.67004
3506,3.986525
3897,14.6317
1648,4.300271811
4440,14.47965
3377,5.624237
395,8.951793883
6801,56.8397
2205,6.17382
8932,63.6336
9481,66.82161
505,2.649525158
8421,60.98195
6344,57.57488
3500,19.56364
947,1.047382039
1929,22.37864487
2674,10.81514
8365,69.75643
7697,71.28653
1773,6.441555523
6870,60.42123
7206,54.04993
5854,54.24636
1211,5.550110436
7155,54.57315
1010,3.976063151
1627,5.810822315
2461,5.9717
3072,11.20366
2302,2.65459
3967,4.198245
1260,8.16762508
1885,3.032321354
128,4.171044392
3938,2.326316
1054,4.929637705
8593,56.70254
110,5.197446331
7758,61.20291
8061,57.7475
7930,46.39161
7478,58.12362
2699,10.55294
7627,56.01076
1400,7.59915732
6949,62.96668
8886,63.39683
2970,6.842584
3703,17.18815
1301,16.91776871
3334,4.461349
9110,55.44991
7320,71.27541
4124,4.827032
1263,18.95221637
4893,4.484822
3575,4.10653
7355,66.43229
7156,71.35208
2109,12.31839
9801,50.85505
1394,7.321650003
8400,59.14986
9643,49.4719
6231,45.16619
6345,39.93768
9443,52.78874
7713,67.75523
9261,58.8386
1512,17.4880629
4450,5.891019
7162,69.35044
8947,70.43935
876,1.161803984
6588,64.01062
2597,28.22989
2297,8.079294
9656,69.34207
4081,11.76752
7124,63.20353
884,4.849677072
7299,63.43312
490,2.012075635
1401,12.71183755
339,13.73012915
5238,67.60865
822,14.37727698
492,6.935335786
6471,59.15346
8149,70.66353
3642,2.149118
139,11.71637124
8636,53.49096
2622,8.473966
5898,61.2541
5345,68.57741
3720,5.315954
4020,8.334589
4888,6.56131
1000,16.62593689
7981,51.38074
2628,9.38517
2837,6.79324
9539,66.68553
3360,15.65432
9706,63.80541
2583,12.91538
5012,50.73425
7526,62.99928
43,18.55959629
9927,61.91109
447,10.85041661
270,2.009542213
4366,11.07238
9662,41.11114
511,8.792119046
6467,47.69242
4989,6.984409
8640,71.53607
4363,19.04207
4329,4.723073
4093,7.462849
6160,60.78156
2845,15.97096
4383,22.98475
3139,2.518069
4829,6.42531
2950,7.513611
512,1.542556879
7934,69.78016
810,8.294910436
8908,71.21292
6081,44.49898
815,9.44860885
3309,2.326806
9879,60.24089
279,6.877942744
5940,56.20194
8670,47.428
7421,41.37315
7831,47.81985
4971,14.74826
3881,7.097053
3901,13.72584
7189,43.59094
8550,52.69236
3454,8.977196
8086,65.68687
6175,66.98487
2912,10.48284
4835,13.11297
1243,10.43448006
6793,64.31944
4158,17.62624
8363,67.88471
8319,66.44706
6684,59.27056
5674,57.50673
9178,49.42466
9628,66.62855
1827,6.624439911
9267,67.00167
1981,26.68008793
4914,11.40635
9541,52.78581
1779,23.68987753
6992,70.79817
111,6.577552683
9024,68.49174
1758,2.066037377
7255,57.50632
7111,47.87116
8788,57.07265
970,8.840888613
9116,62.39405
8476,50.40492
1188,13.66699636
7160,66.64301
9848,57.89422
2441,6.582225
4173,10.31681
7708,60.1778
3504,3.304515
8454,59.64391
8390,61.70044
3876,12.7637
830,5.179004124
3962,10.70081
9725,53.42526
9471,64.04466
5339,38.85837
3258,8.099865
4352,6.106821
7659,38.8517
106,10.77094687
6229,65.33266
1226,6.832965812
8004,55.36779
2522,3.840589
7339,48.10173
2413,13.87203
7548,41.56439
3574,7.303501
513,13.65776694
1725,6.267383901
9104,52.04568
5774,58.78687
4729,5.364231
2677,12.14453
3704,2.14479
1178,6.195470215
1964,13.59949293
1339,2.661961707
301,11.16903388
6489,62.81303
9921,65.21231
5945,58.66502
5913,71.11315
6089,69.76328
310,9.915959247
6331,69.48178
3734,10.07156
9532,69.60264
2392,6.233177
1588,5.110208414
6438,61.67482
5192,66.61075
5000,41.88907
4738,4.731685
3644,4.283128
9339,56.17179
2430,1.704751
3216,4.939997
4689,3.422801
4356,31.81602
3878,31.44123
7949,67.8068
2320,12.82428
9451,63.40014
4090,3.211508
6644,61.79083
9554,66.4055
1966,10.98734966
75,5.43464555
9834,57.56332
8914,55.02079
2801,8.316193
3532,5.186633
5666,65.32463
4682,7.820202
5936,71.16283
4042,12.98383
9593,70.14018
6097,71.52189
4044,10.52332
3249,11.63547
9743,44.01106
6564,53.83688
3211,5.288444
2668,16.4299
986,2.506101194
9365,60.34589
4280,8.06514
101,11.13472066
1486,7.517405581
594,5.30268427
9542,61.78618
5042,65.90363
1901,2.596050259
1258,8.255617012
5779,56.32645
5551,59.01535
5549,47.4558
4620,9.517342
1205,5.441479864
5749,43.86844
1175,9.314854212
2257,1.4946
9724,57.99615
2504,22.14611
948,2.371911572
6663,55.50261
6538,69.10177
2968,4.367739
9982,68.52825
2073,8.954573
9800,70.64245
833,4.607336316
9005,67.11209
5241,48.92152
6337,63.63312
6286,69.83346
7615,57.63584
8181,71.023
8504,50.60009
3339,7.891654
9818,61.30199
7391,50.01323
4593,7.634806
5288,65.66869
8963,53.13455
7461,57.9625
1565,8.245809832
5465,50.90725
3218,9.556572
6110,67.15389
3409,5.750643
4248,12.48694
9317,67.22133
1909,25.36784311
1381,31.10956637
5735,42.80596
6186,70.80297
8599,65.34077
6149,56.84855
4151,5.814507
5070,66.95875
1677,6.864219377
9194,55.97317
5400,63.76818
6385,65.67297
6770,70.53596
8035,67.44709
255,1.213704886
7752,64.57182
3794,2.002856
6243,71.61196
7998,67.72471
5011,66.44552
662,10.28281832
8527,56.0677
3333,7.602068
7533,52.98326
3911,13.04025
1716,10.16298067
4814,7.888574
2792,4.833414
1880,18.37212028
1097,8.960033031
1841,2.111376258
91,13.85488928
5026,45.4868
907,9.137809439
2156,8.66647
8294,55.71809
1193,2.5238884
4926,17.61732
1416,21.13118502
2326,9.23286
2233,8.492867
2704,1.717359
208,4.648958177
5289,62.10568
6781,67.5234
4820,29.71753
9494,71.83314
1007,2.049006759
8211,60.78096
1316,4.633545041
8246,70.14712
3577,24.84802
5955,54.62225
2295,14.7857
5184,53.96248
1873,2.384942381
2313,7.367806
1537,2.067992783
8021,51.91699
8347,43.04477
3185,16.27138
89,4.151256695
5222,67.49846
2130,29.35795
2170,5.582839
2199,4.927273
8676,49.11678
7075,59.11522
2482,20.87424
1365,5.682066541
1345,4.248159714
9235,53.80104
2737,14.60084
1146,17.35804942
7213,56.37128
8385,53.15277
8866,42.02106
9777,62.6698
9018,64.49231
3869,18.4468
7769,62.03084
8092,50.53589
4983,16.60248
9820,62.96706
293,5.201330266
6462,62.43504
1676,1.019306038
2765,6.246939
5209,70.70127
7726,67.50861
5074,57.84605
9689,59.67243
184,5.104082209
3423,4.14344
1664,6.5443199
7833,71.5701
1154,13.85473212
3767,14.11275
1492,12.47525704
7278,67.31311
2582,22.34478
7387,59.15954
1227,6.109999694
7338,44.39952
7197,47.77726
5391,67.94385
4822,1.331372
3588,3.895605
5517,57.49209
9381,65.5396
3406,7.348696
7579,60.53095
9816,59.13074
5043,64.01652
5104,55.2092
1228,3.852627275
1968,3.391969552
434,3.508974199
9007,52.76138
6363,65.32231
6527,70.54775
9455,57.37458
2136,2.465822
3792,10.92044
6957,60.22003
8007,67.08536
6767,55.06671
2316,1.270546
5778,70.23949
8397,63.04815
1682,10.85865384
8579,59.30543
5612,66.00869
2656,6.652608
4754,17.30262
5715,54.78051
3695,3.992629
8281,56.7613
5146,62.70697
7687,46.24205
5330,63.44795
3165,6.894406
5616,51.58472
707,3.520675631
4239,8.361438
2469,13.85176
5960,56.12583
178,2.976033785
4267,7.218929
8604,67.11925
8608,68.50985
8841,58.57249
5390,59.50718
9708,51.96957
3248,9.880576
740,2.282601557
73,9.190009376
337,1.14113241
2360,20.14176
9078,60.50225
7000,66.37037
9337,66.63279
2202,26.74209
3963,7.890442
5312,52.61696
9290,68.07527
7641,61.77813
6195,56.97688
9814,56.68677
2978,8.509962
8956,61.17571
3049,17.29281
1896,10.94833173
9229,65.71442
1080,19.58895462
4728,5.971951
5947,52.54837
6325,53.02286
3670,5.115763
4274,16.74543
4594,3.794574
2246,7.533801
81,7.832238337
9873,69.77542
877,13.76871228
5262,69.49734
5785,61.75654
1340,2.834098048
3387,13.0257
4496,2.284487
759,6.248150471
1356,11.73492964
7782,49.19922
3094,3.046588
5088,54.14957
2093,3.744207
7441,64.91269
3178,16.31066
9324,67.00686
5370,53.5973
7640,50.43597
319,3.999030359
848,7.161869147
9694,43.19701
2785,3.341126
1443,7.840871292
9030,52.37668
2028,11.38469
4935,15.19674
3983,7.62689
4471,8.157412
5250,46.23768
6341,59.05725
5999,71.88705
9221,70.50786
2512,9.836216
4161,5.131207
374,12.78453216
9140,64.20102
9939,62.32515
3527,4.380312
9304,71.50974
6424,64.53
1506,23.42878979
3168,22.60375
372,22.33583015
6720,66.60855
7083,66.85896
4985,19.9897
4432,2.176948
9286,48.66437
1325,4.44463064
6498,68.61371
3859,6.072026
1579,1.760409672
4192,4.109741
8983,50.55291
3250,5.929212
9598,61.52544
2637,23.9038
4295,19.48354
129,4.568682641
1635,25.55038197
8153,63.30112
5219,69.28716
7651,60.49976
7073,51.73474
370,18.37317391
5884,57.18854
2116,19.72758
1820,12.92578188
881,5.295927221
4327,5.682535
8569,65.36252
5509,57.37827
432,2.644787483
9325,49.07593
7138,57.96945
6445,58.7814
1591,7.363761345
5239,66.08159
4268,7.244015
3727,13.07421
3863,9.373591
1876,2.153167182
2654,10.32034
7392,61.95264
6362,60.80077
4112,2.54657
4212,8.925564
367,5.25445262
7463,55.19347
3436,11.64763
9835,54.81081
8989,60.51339
7623,56.41476
6117,49.04885
5944,69.28827
6119,57.54902
2893,12.47148
8993,71.12545
239,16.59325254
7128,58.65554
9428,59.1561
542,7.349620762
6947,69.03568
1459,3.354127023
1903,3.56722345
4648,7.276075
362,10.16660427
7114,70.41132
7210,71.79034
2086,12.12823
2988,7.066142
6932,62.83882
9292,69.71137
4451,5.452285
9374,55.63584
3607,6.391286
3984,3.199643
3347,9.176772
2083,2.958575
6786,64.56952
2514,8.973181
3004,3.255652
1181,13.34966275
9701,55.23911
3599,5.760318
4745,13.85859
6703,64.67729
1229,12.74748675
2780,3.588245
9611,70.18387
9343,71.46108
3946,11.38257
3492,13.163
960,9.349597147
3313,10.88204
1164,26.16514147
1306,8.034201127
2993,13.44855
5709,66.00149
1575,16.8649602
3742,12.29093
5580,41.09169
3834,8.514329
1858,8.703568707
4354,8.285158
769,4.332134531
3940,7.233075
6592,71.80759
4210,9.664222
5912,40.13259
957,16.66213522
9266,58.08656
7498,56.56448
3818,26.91021
6421,67.86743
8248,62.84168
3300,4.459961
1435,14.02688588
3958,6.162825
4531,8.652909
1057,14.45990083
6979,66.88716
7505,66.85534
60,2.871017037
6173,47.98288
4878,6.093746
35,5.478588204
7315,63.7669
5746,67.93006
7454,54.80402
5156,71.51772
9583,62.35684
8177,59.52332
6194,66.57674
4361,2.222289
3257,10.47789
5681,57.49365
6064,51.0221
7459,62.52627
373,1.541545443
8926,53.62789
9162,56.37162
2596,10.02603
4080,12.57306
7116,46.88518
8686,59.1268
8772,41.23951
4199,4.61822
8404,43.69919
1064,8.938308825
3293,7.266887
4843,16.57839
3796,3.998314
5127,60.94251
1004,9.188837964
5691,57.50491
7824,58.50824
5596,47.99239
4049,3.319565
3966,10.88054
6015,68.69263
8378,41.75833
9138,59.54349
2015,14.80885
6941,60.45725
3384,1.320603
1631,8.284579203
5718,65.45306
1307,1.124656757
9425,71.94719
1781,9.46447702
2422,2.96972
1655,1.424712099
8637,71.3757
2274,10.91296
4560,12.09048
7363,59.9755
9969,47.32195
3047,15.64015
1681,12.18544178
6410,52.38554
2800,5.954975
3215,13.61564
2581,16.38978
243,14.20349453
6388,64.31881
6835,64.92993
7484,70.1758
3549,3.59353
5323,66.61872
9346,65.43822
1659,11.06628519
5726,70.49565
7781,71.26299
6915,70.24155
1674,9.373705128
5503,48.03427
2352,15.73243
3995,18.1201
6905,65.26702
611,6.396338897
2474,2.464275
8565,61.09569
9437,66.49811
5781,60.82718
3062,8.287531
6822,63.99811
1186,5.873359501
6218,46.00587
2127,1.789614
236,25.8634566
1344,9.62893496
2321,7.458099
7087,63.64488
1776,21.61213506
7209,69.62423
7888,62.55541
2391,1.854011
5041,64.30623
7812,61.91437
5727,50.42623
7581,68.98508
8702,48.14443
1613,21.20445421
6091,45.62317
1623,3.105986433
9106,67.97714
6188,58.79896
3163,4.540275
7413,62.32227
5703,66.54232
9447,71.17766
8142,65.61856
78,24.64873861
6034,58.36624
2317,16.56118
2874,16.56847
4409,8.671709
3399,5.996824
9103,54.7709
7951,70.40235
3478,6.038648
8889,46.75485
2386,2.096411
4562,2.691911
363,12.29558653
5440,62.59338
1360,2.478012402
9599,48.06765
9524,67.67761
5620,65.90305
5130,60.38138
9181,52.79539
8275,71.15596
79,9.677739656
7909,64.90171
7232,71.38558
8854,71.53606
5535,56.54286
324,11.74635394
5015,63.14574
1440,10.99225739
9464,69.48387
9722,61.12409
1130,1.845003373
9000,69.35043
1510,19.43430735
7340,68.29561
3105,6.06866
2593,19.26465
656,1.876407503
3070,7.220079
5538,66.17528
9869,41.72903
9050,62.71074
1383,5.812856338
9214,61.19516
4940,10.59224
9025,70.40902
2927,11.16076
1614,9.217596711
3356,4.767276
213,19.83504645
131,2.730250735
3087,11.81544
6517,64.02167
3467,18.80644
8146,69.66502
448,4.85576672
9793,62.25655
699,10.56061324
8295,54.73234
7228,60.76389
523,1.939549257
1821,9.585621689
1415,3.688657724
165,12.63074989
3308,4.95874
7762,61.41766
6758,53.77195
5305,47.01192
4600,10.35845
2555,1.442102
3383,2.543632
5837,57.44027
8587,71.59338
625,7.110141173
4791,4.320048
3997,5.018901
9139,68.10981
761,1.754385394
6407,66.3094
5479,63.59925
6324,68.46135
6990,70.44382
6927,68.06711
4039,15.85633
5497,49.30275
645,2.768037617
5533,69.78436
7802,55.505
1882,2.497790261
4867,2.825046
8087,60.14219
4147,5.65315
2598,7.617535
2822,4.845811
2349,5.850283
5471,57.81554
5217,71.03326
7137,52.48944
5131,67.94243
2286,9.049865
6241,49.35209
2827,8.259716
9614,64.49478
4207,11.66425
183,13.01107597
6613,65.36263
4057,12.35438
1169,3.816472249
2489,15.92001
8058,66.1916
5802,61.54602
1711,3.663316236
2129,11.4255
2532,8.457034
8589,48.28595
1291,7.010189312
3661,14.70737
3971,5.377803
8019,58.3401
3458,17.19789
3096,11.34636
7300,56.53814
6514,39.65071
5839,62.18037
6232,66.81556
6182,56.01033
2309,5.885148
901,5.261212465
3748,7.374499
571,20.01892414
4545,6.506483
8804,58.52385
7078,70.95891
3366,5.810607
7434,63.70026
9774,46.04312
5630,60.15898
6743,64.16746
4452,8.342325
4704,12.53901
2742,8.527084
9926,49.07033
4378,11.32663
8071,50.69374
8075,60.57969
6895,60.11069
9384,65.01223
4470,8.26392
3525,2.293413
9860,61.78348
3115,17.15829
3952,3.08219
1321,2.456217972
1527,9.117084502
4825,5.156634
5487,59.51288
3877,3.115729
1111,11.45319603
1408,4.556801333
3137,19.92045
9784,60.1263
7837,65.2394
7335,45.09367
7011,66.62886
4478,2.820837
7406,42.52243
7774,57.33546
2589,1.393262
2538,15.02441
1320,5.7018635
5672,71.04194
1629,4.882004458
6460,55.74968
123,8.156552837
2634,2.599617
7018,61.19612
4756,11.42868
6675,60.01564
3102,8.33073
2710,4.243723
6056,58.54873
4326,6.246694
8144,53.19577
4997,8.330395
9438,54.64972
765,2.084118551
1409,1.522691557
9533,63.75865
1745,24.77634001
7008,71.56031
6245,66.85047
8629,65.89761
4517,17.24595
7021,70.09961
7239,59.49558
6819,65.11023
2138,9.37017
8990,67.01837
5966,56.51994
6103,61.28932
626,3.041138012
4591,4.490588
1616,21.04742054
1890,9.727742106
8982,51.88253
6653,64.89527
8199,52.11755
7486,66.89669
9846,49.89893
2276,6.542299
8609,70.45931
7374,45.15306
8934,56.841
5310,64.13229
3593,14.75827
8121,69.6864
5265,70.20999
6704,71.20279
7096,55.93837
824,5.691421867
7935,59.99904
9535,67.95509
116,6.311709178
7764,67.78586
2371,3.290431
4669,10.99037
3799,9.573255
1024,18.33393114
6557,70.31796
592,15.37990405
9410,66.64969
2022,7.387825
9299,70.50182
7322,59.90148
2508,27.4563
1508,11.70414173
127,10.05306287
9788,69.3778
2437,19.93923
8595,65.12634
8342,70.77468
2023,3.943222
6490,68.47895
62,7.960490246
6432,71.77038
2544,22.73656
7557,58.31897
7326,49.61909
9397,61.82169
3632,17.39814
4332,5.111561
3676,16.66607
222,10.28430068
9847,66.15837
120,22.37815032
6732,64.08645
4289,4.164919
2283,5.219974
8373,40.96005
9747,57.37711
4485,10.96384
9160,39.72823
8819,68.47424
5641,61.0911
4765,9.312734
7500,56.78316
9573,61.32712
9911,69.99167
8806,70.7555
5382,45.84265
266,11.45675389
3973,4.418665
1932,10.1127187
3190,1.875298
1807,6.577676916
7820,64.58418
8417,59.46147
7874,55.10455
6509,46.58314
5604,68.83272
6827,47.42715
2068,2.402087
4966,19.34604
2098,6.818283
9378,39.11075
2963,5.966695
5851,63.67009
4803,14.45396
0,6.795512947
284,11.62258922
7719,69.54666
9112,67.82028
9629,63.01465
1608,10.87372395
5908,56.81183
2354,3.437502
7385,56.1113
99,6.998814446
9114,48.22395
9120,60.23312
4263,9.658761
5736,62.15286
4108,10.15472
8809,48.27562
9284,68.98754
4186,3.226415
612,10.03212915
9077,64.71742
7426,68.82379
8969,50.3804
6448,46.25154
3252,3.695049
2903,7.467093
9878,54.84956
28,1.430386349
5618,63.30929
5162,46.28759
3280,2.71724
3604,11.29098
6007,64.60955
6634,70.70213
8266,58.28008
4611,16.58054
5405,57.33843
4078,21.31617
6253,51.98679
6437,64.25103
9264,63.97683
2691,17.27999
1799,9.273178876
2820,11.2075
4242,6.470869
3404,10.07068
5696,70.70015
8169,56.36817
8043,66.57411
5719,71.7712
115,23.34617699
7970,69.63521
5277,68.95234
8529,67.00862
1973,11.23691953
7303,49.26265
8945,59.63916
8033,54.06378
1938,2.24841574
673,15.92219451
3511,6.896176
9393,65.15995
7738,51.11345
4260,16.53241
8616,67.87061
3715,4.087832
8856,69.74686
350,5.397827503
8639,52.27228
8901,47.40118
7185,68.7146
1924,10.4843853
1221,15.82334026
3922,8.931572
5245,69.22588
387,3.310281145
3547,1.453022
1337,7.195810535
4850,2.250238
6282,44.61375
4547,6.214398
5290,48.80775
3205,4.532646
9022,44.46693
7246,63.09122
5046,56.3686
8778,71.40954
3418,5.360993
6540,36.7649
1734,8.406444381
8063,64.51973
3191,9.343412
9198,52.99707
8592,71.2039
6102,63.40077
1253,13.13159395
6573,47.67299
21,2.415991977
6910,46.26476
8429,68.03642
3107,7.53282
3665,4.278123
8863,61.18471
9851,58.40532
6037,36.44011
9037,38.14529
4790,4.546842
100,14.46288204
9828,47.45044
3451,5.360574
9061,56.50636
3686,11.92723
8156,56.82842
604,14.46037646
4930,2.488097
4998,6.482702
4723,9.283599
3868,6.101406
9094,66.82797
7828,45.25561
1747,6.403155881
7845,71.13061
3310,6.365101
6844,65.20587
2051,6.025694
4047,14.71579
7458,61.46682
2757,10.49269
9972,60.00232
7288,61.35337
8888,66.35321
1179,8.509499576
6874,59.6819
4720,4.685087
9354,66.78251
2173,7.535729
5576,62.84931
9282,56.20288
9040,70.39578
3808,7.61586
4876,1.374443
3745,15.49078
7794,59.36326
8797,67.53691
8366,43.46156
7676,71.81426
2463,17.84058
8292,70.00545
9435,68.00653
8933,55.9975
8526,68.79248
7282,68.33384
5801,58.50278
2881,4.646695
3292,7.182107
4690,6.264945
2987,15.04337
6310,63.87447
5534,57.81671
7853,61.91633
5638,71.93174
4702,11.739
6029,63.86174
4043,15.09343
3466,7.047021
4736,6.723311
6959,44.9964
1838,18.00704355
3123,1.598975
8652,71.8434
1562,2.427380647
3290,6.207517
6729,63.08587
4515,8.387889
8930,57.68543
7373,48.25673
7666,58.172
497,10.77929667
3945,25.43212
375,2.527681829
9401,71.10143
5037,48.57163
404,2.43754565
3778,7.637611
2467,11.61284
93,19.75096265
3204,3.878694
6834,62.5664
827,11.08306586
4524,7.461144
5985,47.50976
6598,63.75133
6176,50.56974
6862,50.87987
6995,70.8043
8535,68.11166
2683,5.449246
2547,1.740144
691,2.72317525
7528,45.12504
8192,69.40052
1707,1.871917709
7644,67.40315
2003,2.105603
1131,3.12313921
9791,70.18048
2304,12.69435
5343,59.02827
8787,52.17851
8020,51.74095
6246,57.78133
3395,9.074838
7788,38.01787
1731,9.727109482
9351,70.81829
6996,47.12803
2120,28.28911
606,7.737353244
1671,4.304076015
9925,37.8337
1971,10.98841039
4461,2.477662
736,4.803306414
4122,4.143229
6980,62.87863
7452,68.67996
4776,25.68013
7033,67.12744
5346,67.97593
4099,14.87149
9029,57.07243
292,9.640061615
8890,48.42652
4903,20.16597
7296,59.53825
3969,15.37432
9704,67.75508
7396,70.02963
9940,50.14317
5763,51.27317
1963,3.27055489
8010,69.22361
3441,5.358251
5394,70.0669
2387,14.76922
2671,3.700985
3516,22.97518
2502,24.14282
3988,3.488459
3999,2.366635
63,12.25062113
1384,1.67735795
4333,12.70316
650,20.75499393
1967,7.98560378
112,3.174571918
3024,7.342789
5444,57.74783
804,5.044076415
5652,48.08209
8769,71.13694
5930,58.25985
8318,37.05135
3331,23.18508
7152,44.19918
8053,66.78392
9901,67.25434
3793,18.2864
9731,65.39241
9592,62.51438
851,26.01552533
9754,65.71379
6838,65.52033
3057,15.6265
2665,2.82818
4950,2.922427
2679,7.495281
3893,3.657847
5491,55.90679
2977,11.17999
1053,5.898536601
7521,70.15014
8345,63.71082
7734,61.4665
5662,66.15315
2353,1.482474
2660,4.245295
1028,9.539729035
8472,69.86605
2711,1.736879
3821,9.932123
7026,52.75131
3128,6.21102
5593,65.49323
9671,54.64758
7377,55.54544
7942,63.07037
5896,56.28159
8015,50.98888
8696,61.8783
903,13.17849974
2040,23.24675
3751,20.7012
8742,60.21411
1862,8.006997906
1805,8.210220142
7468,50.11484
9912,69.6182
945,14.63294721
4259,14.86128
2107,8.182907
9917,42.24311
5610,58.54353
8641,47.62011
941,2.646328849
6930,71.74779
1020,15.0349197
1847,14.26734448
3898,14.55
437,5.505247606
5410,57.25147
4882,7.277274
739,1.650263525
7601,50.09435
5102,61.62341
586,6.951491551
2989,4.327078
4444,9.05217
6567,43.76523
9220,43.86959
5259,56.90852
9920,57.46466
5637,56.79909
6797,59.6738
573,8.274610767
647,7.748370205
595,2.843930975
7034,70.04427
5347,59.52291
3396,3.409799
7444,71.20051
9500,70.41272
4566,13.72738
7594,63.52797
8473,53.39442
5028,64.71488
732,21.05353987
5240,69.55373
5713,54.69435
3085,7.733033
9303,60.36923
6599,69.4907
4680,6.588658
2195,2.201845
8352,52.53037
2798,6.853152
6011,62.21334
9144,68.98021
9523,59.98562
9411,49.04173
5311,71.0031
6772,55.5206
7704,61.0006
8798,65.77898
8356,58.4866
6250,50.47035
1040,3.644232332
8150,55.31399
3968,5.500175
6761,58.51588
8401,71.7825
3612,2.911327
329,11.10356439
2546,13.08213
1429,16.78883402
6237,46.1155
433,2.522962069
5203,69.53069
6187,45.50676
9052,45.82729
4370,4.030411
967,5.566520625
6854,68.16632
423,15.22323989
6235,55.20546
4652,10.13859
9100,66.70866
6213,71.56158
2562,18.81683
4605,1.877939
4317,11.12611
5393,49.48328
8338,66.13718
3361,9.348659
1777,4.576705489
5149,63.24097
5918,69.90151
3186,1.453865
8700,71.85451
8039,60.49719
4419,3.318059
9753,51.25081
2852,12.86853
6004,70.56628
168,12.07358377
3419,5.927239
9584,63.37652
6273,49.64838
136,6.365998533
5374,63.2816
894,10.79186592
8389,56.43572
1483,7.822562679
1792,1.796607335
6180,62.83833
4863,12.9765
6177,65.9038
5208,71.55342
5181,40.35625
1447,4.843533662
199,2.905283283
1823,12.54841227
6066,71.7248
8922,64.20551
3886,5.257695
8067,67.98943
2121,27.98865
807,8.360649713
5661,54.65604
2997,10.24306
1198,1.723983897
4403,8.547698
9013,68.7816
1241,8.000279417
4051,4.839337
8962,58.82987
623,5.981775914
1162,9.26064585
6356,71.79316
7179,71.09119
2603,1.506136
2775,23.99384
3781,5.306649
5846,69.09557
6118,63.41331
1740,7.858862202
2282,9.557096
7939,64.91404
5103,58.51566
8216,44.40526
8408,64.08859
5249,53.91548
3421,6.671684
4262,3.160399
207,5.827112819
2322,1.397042
6185,62.54758
591,11.41238102
5272,60.83121
1720,8.133269102
1863,6.563038653
8717,50.72837
469,8.001673351
5446,53.34625
6265,56.64842
5627,65.07415
928,5.425068599
2721,11.88503
9661,60.85274
2934,4.278907
1913,3.005659256
956,16.66814552
9680,52.20612
25,4.157658837
1134,18.66406554
5021,71.09621
3224,15.14561
9744,57.1358
4939,1.556533
9837,61.8401
2937,12.05316
3533,12.00677
5116,53.61316
4845,2.924951
8131,67.99043
8032,58.17852
3854,7.100883
7997,68.67656
7148,53.02997
8372,55.42229
5368,43.80971
6594,59.28535
1434,1.915736733
3912,21.29638
3091,16.88185
2344,14.76538
5995,62.38889
8286,71.44569
770,2.279259145
8829,58.95425
2492,2.758575
1208,19.9235245
5294,66.91884
8467,38.58318
6950,67.72095
1152,14.87120712
5302,56.98256
307,4.216732972
4182,2.586551
6922,63.10955
7204,64.63609
6926,42.93159
5531,58.64675
2610,2.367066
4305,20.10599
7316,49.92224
2787,20.22924
6738,71.8851
9123,64.63082
7742,63.91757
6242,63.32675
6521,42.82228
5819,62.24788
6167,68.87727
3455,23.08359
2418,6.364903
8393,70.99616
4464,10.4983
