,Lat,Lng,Income,Churn,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
5489,40.84236,-81.38619,30352.63,0,9.34142,0,1,0,0,1,0,0,1,0,0,1,0,192.4705,6015.544544,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8517,31.48482,-100.4372,55153.17,0,9.091744,0,0,0,1,0,0,1,0,0,1,0,1,159.9349,6181.750229,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5697,59.36499,-157.4924,75795.76,0,14.51799,0,0,0,1,1,0,1,0,0,0,1,0,202.4433,6400.696695,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8531,35.48715,-98.96583,26920.29,0,10.25356,0,0,1,1,0,0,1,0,1,0,0,0,147.4601,5794.589213,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4777,27.6603,-97.36893,31036.82,1,6.530692,0,0,1,1,1,1,0,1,0,0,1,1,194.9882,1214.121186,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2545,35.73429,-87.55115,20613.16,1,6.252401,1,1,0,1,0,1,0,0,1,1,0,0,132.466,945.7273128,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9602,36.79909,-119.8016,28122.28,0,10.41154,0,0,0,1,1,0,1,1,1,1,0,1,197.4725,5656.516315,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
8270,38.11633,-81.56971,45512.2,0,11.54034,0,1,0,1,0,1,1,1,1,1,0,1,167.4847,5362.598684,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
5292,36.91478,-89.22185,14718.58,0,7.44039,0,0,0,1,0,0,1,0,1,0,1,1,149.9707,5682.278193,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
7153,39.93251,-87.73769,8223.75,0,13.1603,0,1,1,1,0,0,0,0,0,0,0,1,92.45514,6175.153891,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
5375,38.03131,-90.65785,98665.78,0,10.55549,0,1,0,1,0,0,0,0,0,1,0,1,137.4392,5964.347127,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
9736,46.54119,-88.60494,25126.76,0,12.24905,0,0,1,1,1,0,0,1,0,0,1,1,192.4705,5251.895843,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
7480,36.89509,-92.68156,28399.99,0,7.9732,0,0,0,0,0,0,1,0,0,1,0,1,159.9349,4834.745442,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
6611,37.44551,-84.86586,21002.95,0,9.093479,1,0,1,1,1,0,0,0,0,0,1,1,179.9476,6100.38844,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
6352,32.12246,-81.34075,33970.73,0,9.984088,0,0,0,1,1,0,1,0,0,0,0,1,167.4564,5640.198172,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
808,38.22553,-81.12724,35808.85,1,10.84787976,1,1,0,1,1,0,1,0,1,0,0,1,179.965581,993.6031859,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
844,43.5338,-96.38767,42076.21,0,7.428239784,0,1,0,1,0,1,1,0,1,0,0,0,149.977753,751.8733285,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
3197,34.7347,-85.0029,40651.57,1,17.70648,0,1,0,1,1,0,1,0,0,0,1,0,182.4433,1758.68213,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
733,38.96688,-86.26906,57938.27,0,8.788051372,0,1,0,1,0,0,0,1,0,0,1,1,139.965008,1338.110998,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
9961,43.16698,-73.90979,17845.3,0,9.654315,1,0,0,1,0,0,1,1,0,0,0,1,147.4738,4730.295335,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9979,35.86585,-83.47937,12977.79,1,12.09846,0,0,0,1,1,0,0,0,0,1,1,0,220.1149,5847.68984,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1150,24.58549,-81.75449,39585.8,0,8.280154685,0,0,0,1,0,0,0,1,0,0,0,0,104.97808,1965.221779,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
9432,37.00801,-76.38679,64864.98,0,14.22832,0,0,0,1,0,1,0,0,1,1,0,0,119.9897,4641.841664,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4484,35.46302,-96.31759,57588.9,1,7.427685,1,0,0,1,1,1,1,1,1,0,1,1,197.5169,744.1347048,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6470,33.61862,-99.2424,59138.75,0,9.175781,1,0,0,1,1,1,1,0,1,1,0,0,187.4673,6540.915805,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
543,31.83567,-83.70929,33559.74,1,13.04068054,0,0,0,1,1,0,0,1,1,1,0,0,194.976769,1651.424177,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
7079,39.50839,-91.83495,81884.76,0,10.18103,1,1,0,1,0,1,0,0,0,0,0,0,94.97283,5448.251802,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8328,33.91584,-116.5599,52756.23,0,9.722124,1,1,1,1,0,1,0,0,0,1,0,1,139.9568,5085.534857,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
7136,45.48682,-84.59579,11961.39,0,5.141561,1,0,0,1,0,0,0,0,0,1,1,0,175.1331,6510.690917,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
7964,33.44141,-96.17913,23595.65,0,8.520883,0,0,1,1,0,1,1,0,0,0,1,1,152.4555,6133.741768,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2767,31.85209,-85.42935,80678.93,1,4.509935,0,0,0,1,0,0,1,1,0,1,0,1,172.4579,1204.289565,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2667,36.55169,-97.85715,32982.82,0,14.32552,0,1,0,1,0,0,0,0,0,0,1,1,127.4421,1069.18746,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
4196,42.32656,-83.07877,26393.26,0,9.238425,1,1,0,1,1,0,0,0,0,1,1,1,240.1149,1954.817992,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
1502,33.54555,-111.12486,25576.73,1,5.087255805,0,0,0,1,0,1,1,0,1,1,1,1,245.131966,1726.803854,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
6415,29.62431,-95.48427,45035.77,0,7.625019,0,1,1,1,1,0,1,0,1,1,1,1,255.1198,6061.603654,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2549,26.80686,-80.21259,46199.89,0,10.45992,1,1,1,1,1,1,0,0,0,0,0,0,147.4783,373.1383878,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
4393,41.50866,-83.50805,79402.83,0,10.51982,0,1,0,1,0,1,0,1,1,1,1,0,235.1591,2458.677481,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2270,36.91725,-77.27943,43824.26,1,9.086285,0,1,0,1,0,1,1,0,1,1,1,0,212.6557,1237.129631,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
3809,32.81779,-115.7,78118.48,1,8.47218,0,1,1,1,0,1,0,1,1,0,1,1,174.9919,762.6142063,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6228,33.23111,-80.80786,30011.53,0,10.50405,0,0,0,1,1,1,0,0,1,1,1,1,235.1417,6572.882898,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
9041,43.66443,-116.2404,16271.47,0,8.690721,0,0,1,1,0,0,0,0,0,0,0,1,112.4551,5695.648337,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
6833,40.35307,-75.09676,59102.06,0,11.11772,0,1,0,1,0,1,0,0,0,1,0,1,119.9568,4651.641052,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
525,33.92906,-83.7573,24091.33,1,10.56592379,0,0,0,1,0,0,0,0,1,0,1,1,139.951231,736.161108,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
8484,34.92436,-85.35312,20631.55,0,6.397555,1,0,0,0,0,1,1,0,0,0,1,1,172.4555,5398.88963,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6923,43.84003,-70.94067,77701.41,0,11.08445,0,1,0,1,0,1,1,0,1,0,0,1,117.5015,5636.386434,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2730,44.26093,-90.78617,34476.83,0,13.64111,0,1,1,1,1,0,0,0,0,1,0,0,137.4684,909.0225293,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
3234,39.2787,-82.4888,61913.12,0,14.33729,0,0,0,1,0,0,1,0,0,1,0,1,159.9349,374.4704813,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4282,34.66556,-93.74265,51814.85,0,12.20018,0,1,0,1,1,0,0,0,0,0,0,0,124.9607,1351.920539,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
7798,39.90687,-83.76285,47100.05,0,13.42619,0,1,0,1,0,0,0,1,0,1,0,0,149.9621,4950.374878,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
5805,41.72826,-91.99844,49525.96,0,10.33885,0,1,1,1,1,0,1,0,1,1,0,0,204.9496,5208.138235,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
4937,31.3722,-100.3051,8348.29,0,3.232997,0,1,1,1,0,0,1,0,1,0,0,1,114.9838,1251.456656,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
6973,43.17753,-77.55276,22354.8,0,10.55487,0,0,0,1,0,0,0,1,0,1,0,1,117.4858,4992.327344,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
7466,40.9326,-122.4031,52458.7,0,11.32763,0,0,1,1,0,0,0,0,0,1,0,1,137.4392,5549.125491,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3733,33.40087,-93.19549,55714.69,0,14.17798,0,1,0,1,1,1,1,1,0,1,0,1,207.4811,1236.012715,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5677,32.94537,-96.37375,28825.12,0,10.7725,0,0,0,1,1,1,0,0,0,1,0,1,139.9861,6104.192973,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
9370,31.5918,-83.48964,34943.9,0,9.904571,1,1,0,1,1,0,0,0,1,0,0,1,137.4698,6271.997377,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
842,46.01123,-94.06561,14219.58,1,11.16404955,0,1,1,1,0,0,1,1,0,0,1,1,182.460772,1815.9129,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9154,32.18968,-83.78404,52251.85,0,15.1921,0,0,0,1,0,0,1,0,0,1,1,1,210.1051,6174.837293,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1939,43.08188,-94.41708,9324.27,0,8.955177991,0,0,0,1,0,0,0,1,0,0,1,1,159.965008,1324.519398,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7876,38.30873,-81.39832,18911.43,1,13.97172,1,0,0,1,0,0,1,0,1,1,1,1,222.6143,4710.915257,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1589,42.04734,-85.11419,19676.77,1,2.737192144,0,0,0,1,1,0,1,1,0,1,1,0,242.657291,1043.299446,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
8055,34.98007,-99.25964,50217.94,0,10.5792,0,0,0,1,1,0,0,0,1,0,0,1,157.4698,5730.433744,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
326,41.27397,-98.79085,17191.02,1,12.61411193,1,0,0,1,1,0,0,0,0,1,1,1,220.114868,3040.553763,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
463,27.89061,-82.50683,6117.38,0,10.84392109,0,0,0,1,0,0,0,1,1,0,0,0,105.010962,1541.134986,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
4434,38.86651,-87.2277,8641.78,1,7.491292,0,0,0,1,1,0,1,0,1,1,0,1,184.9496,1225.408596,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
4986,41.67802,-83.56137,41922.65,0,10.92542,0,0,0,1,0,0,1,1,1,0,0,0,127.5067,981.9916887,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
8669,44.30622,-71.5268,50637.64,0,10.97487,0,1,0,1,1,0,0,1,1,1,1,0,245.147,6916.234923,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
5848,34.35957,-96.44359,11489.41,0,12.11043,0,1,0,1,0,0,0,0,0,1,1,1,187.6094,6799.703331,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
5591,38.41137,-78.59941,50525.18,0,9.835454,1,1,0,1,1,1,0,1,1,0,1,0,187.4974,5779.744736,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
5844,44.2104,-70.7902,21558.19,0,11.5891,1,1,1,1,0,1,0,0,0,0,0,0,82.49655,5848.90356,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2356,35.55104,-88.99404,64697.57,0,9.326198,0,0,0,1,1,0,0,0,1,0,0,1,124.9935,880.6292606,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2563,39.31184,-93.19745,20613.38,0,10.66687,1,0,0,1,1,0,1,0,0,0,0,0,167.4564,1686.417922,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
8377,38.84049,-81.8431,79248.45,1,11.64092,0,1,0,1,1,0,0,0,0,1,1,0,240.1149,4886.937383,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1141,36.38545,-100.50396,16937.26,1,13.44315297,0,1,0,1,1,1,0,1,1,1,1,0,267.664655,887.2448499,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
845,38.54766,-90.50325,69595.62,0,13.52402765,0,0,0,1,0,1,1,0,0,1,0,1,129.976324,829.1270366,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
7464,44.74172,-93.89419,81282.63,0,7.073565,1,0,0,1,1,0,0,0,1,1,0,0,162.4538,5229.767856,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9984,61.90932,-150.0368,40935.12,0,11.06419,1,0,0,1,1,0,0,1,0,0,0,0,125.0073,4012.731737,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
4773,40.80037,-93.15263,74084.32,1,8.536876,0,1,0,1,1,0,1,0,1,1,0,1,204.9496,892.5015342,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
914,36.81831,-108.09743,78537.66,1,15.55101617,0,0,0,1,0,0,1,1,0,1,1,0,222.628057,1560.361086,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
151,34.17123,-118.32382,8115.88,0,8.894475174,0,0,0,1,0,0,0,0,1,1,1,1,220.118516,1637.201426,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
614,45.44819,-88.26256,27259.78,1,12.74662948,0,1,0,1,1,0,0,1,0,1,1,1,232.637807,1517.166558,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
8665,43.63905,-96.07365,52838.06,0,12.66209,1,1,1,1,1,0,0,1,0,0,0,1,157.4836,4491.178233,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
9096,33.89264,-79.35226,28372.0,0,7.005782,0,0,0,0,1,0,1,1,0,0,0,1,179.9794,4937.315639,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4965,40.13174,-77.83679,25163.01,1,11.31745,0,0,0,1,1,1,1,1,1,1,1,0,270.1604,2060.344507,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
9127,42.50731,-83.10338,43741.92,0,11.68828,0,1,0,1,1,0,1,1,0,0,0,1,179.9794,4318.58203,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
5058,43.42635,-89.15357,24475.2,0,7.660563,0,1,1,1,0,0,0,0,0,1,1,0,207.6094,6427.653862,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
212,37.30493,-122.0807,92447.71,0,15.12148226,0,0,0,1,1,1,1,0,0,0,0,1,149.974105,757.0097075,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
4927,45.57001,-92.44633,22611.29,1,7.681675,0,1,0,1,1,1,1,1,1,1,1,1,290.1604,1130.542862,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2975,40.62265,-100.5131,25877.54,0,8.018422,1,0,1,1,1,0,0,0,0,0,0,1,124.9607,1180.763502,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
2443,38.92528,-86.77421,59419.82,1,13.83841,1,0,0,1,1,1,0,0,0,1,1,0,222.6326,1328.874126,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
3464,43.56465,-91.78085,17094.43,0,10.71125,1,0,0,1,0,0,0,0,0,0,0,1,79.97886,499.9821554,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1414,39.52584,-87.12124,8657.1,1,10.75378608,0,0,0,1,1,0,0,1,1,0,0,0,149.992756,875.8840004,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6909,38.2062,-77.2512,38268.0,0,3.559159,0,1,1,1,0,0,0,0,0,0,1,1,114.9658,4879.946762,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7099,40.40715,-79.98385,28426.39,0,11.44366,0,1,0,1,1,0,0,0,1,0,1,1,172.4567,4343.433357,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
725,35.7388,-85.61893,52856.4,1,9.730159336,0,1,1,1,1,0,0,0,0,0,1,0,159.947583,1596.707755,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
1019,44.48135,-72.72186,35426.36,0,7.951655098,1,0,0,1,1,1,0,1,0,0,0,0,140.00128,1761.711017,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
5143,36.35369,-99.61841,42060.33,0,10.21513,0,1,0,1,1,1,1,0,0,1,0,1,174.9581,6311.188879,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
3069,34.21824,-83.48022,50629.79,0,2.732357,0,0,0,1,0,0,0,0,1,0,1,1,127.475,1554.131756,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
6745,43.82621,-71.07147,48641.74,0,11.26295,0,1,1,1,1,0,1,0,0,1,0,0,159.9642,5964.869164,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
8997,34.29851,-86.63523,33855.49,0,14.2471,0,1,0,1,0,1,1,1,1,1,0,0,187.4847,6269.314301,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
9063,41.69605,-91.31919,62886.29,0,6.87197,0,0,0,1,0,1,0,0,1,1,1,0,222.6362,5902.886646,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
172,42.84308,-93.62003,49277.48,0,12.81260566,0,0,0,1,1,1,0,0,0,1,0,1,172.462354,1974.780054,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
8822,28.10546,-97.8103,117715.3,0,12.15027,1,1,0,1,1,1,0,1,0,1,1,1,222.6792,6522.842043,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
1812,39.89167,-85.96847,36174.84,0,13.0338523,0,0,1,1,0,0,0,0,1,1,0,1,117.472036,995.3392925,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
9812,31.17088,-85.23739,42972.71,0,11.91416,0,0,1,1,0,1,1,1,0,0,0,0,129.9915,5622.709975,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3826,38.8471,-91.97837,31243.64,0,7.397173,1,1,0,1,1,1,0,0,0,0,1,1,149.989,1833.860705,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
3879,39.92671,-91.64759,22118.1,1,12.10602,0,0,0,1,1,1,0,0,1,1,1,1,255.1417,1553.257429,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1490,37.39937,-82.72916,62616.43,1,12.75213898,0,1,1,1,1,0,0,0,0,1,0,0,137.468388,704.224884,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
22,42.96153,-94.64179,27442.03,0,9.372975594,0,0,0,1,0,0,0,0,1,0,0,1,124.964303,713.0633088,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
8371,41.66983,-74.62598,20138.55,0,7.645854,0,0,0,0,0,0,1,0,0,1,1,0,210.1051,5754.451842,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
6474,37.84717,-85.46922,56960.58,0,14.57952,1,0,0,1,0,0,1,1,0,0,0,1,127.4738,5450.67953,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3432,43.01819,-78.96356,11204.06,0,11.84623,0,0,0,1,0,0,0,1,1,1,0,1,142.4713,1555.314176,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
896,41.16889,-96.18671,25472.79,0,5.921988779,0,1,0,1,0,1,1,0,1,1,0,1,142.485486,1335.902829,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
8627,33.66067,-84.38709,7163.05,0,11.89701,0,0,0,0,1,1,1,1,0,0,1,0,197.484,6182.792584,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
4097,42.74109,-92.80312,40643.06,0,14.47622,0,1,0,1,0,0,0,0,0,1,0,0,137.4392,1760.029684,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
9919,40.43575,-84.49344,42691.56,0,11.36499,0,1,0,1,1,1,1,1,0,1,0,1,187.4811,6364.432003,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5212,42.67453,-73.78275,16416.66,0,4.069613,0,0,0,1,0,1,1,0,1,1,1,1,245.132,6414.954544,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1168,44.55719,-70.29763,82251.92,1,7.059012011,1,1,0,0,0,1,1,0,0,1,0,0,162.452604,950.1312316,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2828,40.65236,-111.5018,3004.46,1,6.597598,0,0,0,1,0,1,1,0,0,0,1,0,172.4555,675.3184526,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
7383,41.81252,-87.65565,62184.87,0,11.21132,0,1,0,1,0,0,1,0,0,1,1,1,230.1051,6140.731914,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3634,39.74803,-84.15815,54411.48,1,9.078472,0,0,0,1,0,0,0,1,1,0,1,0,152.4742,1262.175265,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
3629,18.06728,-66.85273,27579.75,1,0.2322795,0,0,0,1,0,0,0,1,1,1,1,0,212.6415,1716.755804,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
9084,32.61945,-86.40471,73006.35,0,3.916862,0,0,1,1,1,0,1,1,1,1,0,0,184.9963,5317.113285,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
6853,33.68027,-85.71375,8628.59,0,8.655998,1,1,0,1,1,1,1,0,0,0,1,1,204.961,5653.24762,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9187,38.44573,-82.83392,56537.74,0,10.71363,0,0,0,1,0,0,0,0,1,0,1,0,159.9512,4116.511731,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4543,36.3581,-114.5386,85003.51,0,5.475599,0,0,1,1,0,0,1,0,0,1,1,0,197.6288,2696.777135,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
4797,39.52806,-95.86137,33572.8,0,5.067851,0,0,0,1,0,0,1,1,1,1,0,1,164.967,2297.2034,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
989,43.07874,-76.14526,25593.92,0,13.85111325,0,0,0,1,0,0,0,0,1,1,0,1,149.948316,732.3533606,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
3598,32.48038,-94.11629,35764.01,1,11.36004,0,0,0,1,1,1,0,1,0,1,1,0,255.1555,1553.215778,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
6260,42.67577,-83.25332,66710.72,0,10.20337,1,1,0,1,0,0,0,0,0,0,1,0,127.4421,6189.656421,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6483,43.98135,-69.6926,37990.93,1,11.73432,0,1,1,1,1,0,1,0,0,1,1,1,242.6106,4966.413605,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3900,38.65134,-82.97228,13900.27,0,10.89684,0,0,0,1,1,1,0,1,0,0,0,1,140.0013,1559.33881,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
