,Lat,Lng,Income,Churn,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
404,35.14572,-106.39181,28840.47,0,7.336943024,1,1,0,1,0,1,0,0,1,0,1,1,142.468917,778.6094503,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
3778,40.62265,-100.5131,40758.81,0,11.36204,0,1,1,1,1,1,0,0,1,0,0,1,159.9875,951.5719456,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2467,42.01626,-71.21868,69988.77,0,13.15586,0,0,1,1,1,1,1,0,1,0,1,0,197.4702,1839.162665,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
93,32.48494,-93.73255,15841.19,1,6.942719201,0,1,0,1,1,0,1,1,0,0,0,0,159.979358,2481.385603,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3204,47.1565,-100.2803,28065.13,0,11.31682,1,0,1,1,0,0,0,0,0,0,0,1,112.4551,409.0267699,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
6834,31.88095,-100.6115,52440.69,0,8.196855,0,1,0,1,1,1,1,1,0,1,0,0,187.4811,6135.698624,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
827,43.78923,-88.24517,24608.16,0,12.19720019,0,1,0,1,0,1,0,1,0,0,0,1,127.495766,1224.30253,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
4524,47.15066,-97.61586,12526.34,0,12.17705,0,1,0,1,0,0,0,0,1,1,0,0,129.9483,1296.523969,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
5985,39.65601,-78.95943,4348.83,0,12.74259,1,0,0,1,1,1,0,0,1,1,1,1,222.6654,4677.936927,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
6598,33.33191,-103.4218,9637.35,0,8.367181,0,0,0,1,0,0,1,0,0,1,0,0,139.9349,6117.671345,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
6176,32.64159,-95.23516,80205.9,0,8.819698,1,1,1,1,0,0,1,1,1,1,1,1,222.6609,4729.989422,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
6862,40.07815,-80.78999,81345.64,0,3.436193,0,0,0,0,1,0,1,0,1,1,0,0,184.9496,5014.268899,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
6995,38.29755,-86.48768,61090.01,0,12.93879,0,1,0,1,1,0,1,0,0,0,1,1,202.4433,6194.160429,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
8535,40.1687,-74.07275,29453.49,0,3.605531,0,0,0,1,1,0,1,1,1,0,1,1,207.4754,6277.222751,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2683,43.67849,-86.46311,67537.98,0,10.68361,0,1,0,1,0,1,0,1,0,1,0,0,120.0035,1034.133433,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2547,43.33208,-74.0037,24372.17,1,8.613955,1,0,0,1,1,0,1,1,0,1,1,0,242.6573,981.3822842,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
691,41.56604,-83.43547,66365.07,0,14.34431543,0,0,0,1,1,0,1,1,1,0,0,1,192.48852,586.1493754,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
7528,46.06706,-87.72941,18694.86,1,7.254755,0,0,0,0,0,0,1,0,1,1,1,0,222.6143,4872.376444,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
8192,40.13038,-75.33136,9183.89,0,7.74027,0,0,0,1,1,1,0,0,1,1,0,0,164.9715,6457.28774,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1707,30.59596,-101.77778,48597.98,1,10.84404672,1,1,0,1,1,1,0,0,1,1,1,0,255.141716,859.0587897,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
7644,39.89144,-80.96236,21749.65,0,5.048002,1,0,0,1,0,0,1,0,1,0,0,1,127.4601,6076.159311,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
2003,26.78246,-80.06623,29856.65,1,10.09367,0,1,1,1,0,1,1,1,0,0,0,0,129.9915,904.795841,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1131,39.11839,-76.50162,13288.17,0,12.84976081,0,0,1,1,1,1,0,1,0,0,1,1,194.988208,875.1196392,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
9791,33.17308,-85.36788,54388.32,0,9.89274,1,0,0,1,0,0,1,1,1,1,0,1,184.967,6176.901388,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2304,38.20374,-91.08459,34994.57,1,7.96371,1,0,1,1,1,0,0,1,1,1,0,1,194.9768,1444.696816,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
5343,41.38638,-81.29061,31313.02,0,4.455634,0,1,1,1,1,0,0,0,0,1,1,0,207.6386,5474.08598,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
8787,39.28717,-92.69501,10889.01,1,11.07583,0,0,0,1,1,0,1,0,0,1,1,1,242.6106,5360.147757,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
8020,33.4182,-81.69172,49768.03,0,16.93215,0,0,1,0,1,0,0,0,1,1,1,1,232.624,5168.330032,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
6246,39.6336,-87.87359,69697.68,0,6.491881,0,0,0,1,1,1,1,1,0,0,0,1,162.497,5649.03958,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
3395,27.81081,-97.43897,53461.96,1,7.629733,1,1,1,1,0,0,1,1,1,0,1,1,194.9699,1097.005959,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
7788,38.88836,-94.1486,34128.52,0,8.102753,0,0,0,1,0,0,0,1,0,0,1,0,139.965,3953.160859,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1731,38.79951,-94.6496,15537.16,1,11.6424418,0,0,0,1,1,1,1,0,0,1,1,0,245.128318,1925.341061,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
9351,40.46789,-80.10438,53535.21,0,8.353363,0,0,0,1,1,0,1,1,0,1,1,0,275.1336,6499.362155,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
6996,31.11841,-83.43765,71151.05,0,11.80935,0,1,0,1,0,0,0,0,0,1,1,1,175.1331,4555.47419,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2120,48.04272,-122.8453,83234.64,0,8.055983,0,1,1,1,1,0,0,0,1,1,0,0,182.4538,2461.030222,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
606,34.35126,-89.01665,26164.5,0,12.27450189,0,1,0,1,0,0,0,1,1,1,0,0,142.471255,1290.274294,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1671,41.44803,-76.71127,20283.95,0,14.4845473,1,1,0,1,0,1,1,0,0,0,0,0,117.468591,1071.920592,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
9925,42.87351,-85.62528,19947.99,0,12.59476,0,1,1,1,1,1,1,0,1,0,1,1,197.4702,3903.674979,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1971,36.12849,-78.7758,9758.3,1,7.552930534,0,0,1,1,1,0,1,0,0,0,1,0,169.967067,1267.471074,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
4461,27.87644,-82.65141,84292.41,1,9.437862,0,0,0,1,1,1,1,0,0,1,1,1,232.652,860.9528478,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
736,30.12828,-94.1174,48226.58,1,6.164653674,0,0,1,0,0,0,0,0,1,1,1,1,220.118516,857.7406243,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4122,42.46219,-84.0736,22428.12,0,7.176,1,0,0,1,0,1,1,0,1,0,0,0,117.5015,558.6380046,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
6980,41.05318,-79.81842,83480.73,0,7.201881,0,0,1,1,1,0,1,0,1,1,1,0,275.1198,5714.245646,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7452,47.9063,-102.8982,19777.62,0,10.93134,0,1,0,1,0,0,1,1,1,1,0,0,164.967,6428.102346,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
4776,48.80886,-95.35636,58992.27,1,12.52141,1,1,0,1,1,0,1,0,0,1,1,0,242.6106,3070.896284,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
7033,42.04234,-87.78897,17485.75,0,11.0827,0,0,0,1,0,1,1,0,0,0,0,1,137.4686,5717.831853,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5346,44.77016,-69.22461,21486.26,0,9.593769,0,1,1,1,0,1,0,1,0,0,1,1,142.4827,6407.974398,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
4099,40.20545,-91.58374,27967.87,1,7.389506,0,0,0,0,1,0,0,1,0,1,0,1,182.4676,1532.242102,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9029,35.79417,-83.9846,11628.95,0,9.225774,0,1,0,1,1,0,0,0,0,1,0,1,149.9447,5429.192903,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
292,34.06773,-86.30454,39468.79,0,10.02758972,0,0,0,1,1,1,1,0,1,0,1,1,197.470195,1698.465833,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
8890,41.08162,-74.18566,73067.65,0,10.98887,1,0,0,1,1,0,0,1,0,1,1,0,252.6378,4463.168123,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4903,40.66802,-74.8942,24074.11,0,10.72033,0,0,0,1,1,0,0,1,0,0,0,0,157.4836,1934.499334,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
7296,43.82773,-71.46772,43271.39,0,6.444829,0,1,0,1,0,0,1,0,1,1,1,1,222.6143,5934.1799,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3969,25.94921,-80.24563,10204.37,0,13.24075,0,1,0,1,0,1,0,0,0,0,1,1,129.9598,2007.890075,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
9704,40.21897,-74.76784,26254.4,0,11.32274,0,0,0,1,1,1,0,1,0,0,0,1,140.0013,6310.388284,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
7396,43.46615,-93.67886,26281.66,0,7.043749,0,1,0,1,0,0,0,0,0,0,1,1,114.9658,5974.900569,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
9940,46.17574,-94.27165,5265.74,0,14.51717,0,0,0,1,0,0,1,0,0,1,1,1,210.1051,5186.100622,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
5763,42.56166,-83.59418,17280.46,0,9.980935,0,0,0,0,1,0,0,0,0,0,1,0,159.9476,4927.165029,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1963,42.55614,-73.92634,38137.48,0,9.296497381,0,1,0,1,0,0,1,1,1,0,0,0,139.983006,911.5267548,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
8010,38.62974,-90.21678,37513.71,0,8.746045,1,1,0,1,0,0,0,0,0,0,1,1,127.4421,6353.540649,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3441,44.82442,-95.9456,34538.89,1,5.275573,1,0,0,1,0,0,1,1,0,0,1,1,162.4608,1259.0664,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
5394,37.98972,-113.8856,25201.18,0,8.329768,1,0,1,1,0,0,0,0,1,1,1,0,200.1185,6747.936863,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2387,37.17355,-77.74169,30013.52,0,10.77215,0,1,0,1,1,0,1,1,0,1,0,1,204.9634,1849.738644,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2671,44.78225,-85.39565,10487.07,1,9.235801,0,0,0,0,1,0,0,0,1,1,1,1,252.624,924.6142337,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
3516,20.85231,-156.2229,142086.1,0,10.47288,0,1,1,1,1,0,1,0,1,0,0,0,179.9656,2196.794349,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2502,41.59529,-74.98457,7332.51,0,14.06909,0,0,0,1,0,0,0,1,1,1,0,0,162.4713,2391.497324,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
3988,37.55923,-99.77455,16720.22,1,7.231501,0,0,0,0,1,0,0,1,1,1,1,0,265.147,1023.807054,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3999,40.46788,-77.89669,71323.38,0,10.22148,0,1,1,1,0,0,0,0,0,1,1,1,207.6094,773.1936845,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
63,34.088,-109.3232,69965.65,0,6.081975067,0,0,1,1,0,0,0,1,0,0,0,0,92.5018,1095.950634,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1384,37.59398,-82.17407,31781.03,0,9.016531101,0,1,0,1,0,0,0,0,1,0,1,0,159.951231,432.0011277,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
4333,41.97039,-71.41978,12845.65,0,10.63877,0,0,0,1,0,0,0,1,0,1,0,0,149.9621,1337.6353,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
650,44.11434,-72.30079,60415.32,1,8.497807171,0,0,1,1,0,0,0,0,1,1,1,1,220.118516,2245.476461,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1967,39.18094,-74.76575,17172.32,0,10.209012,0,0,0,1,1,0,0,0,1,1,0,0,162.45383,1367.4247,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
112,45.52596,-91.71346,25381.66,1,10.26646787,0,1,0,1,0,0,0,0,1,0,1,0,159.951231,377.0810282,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3024,40.48557,-109.8085,44900.84,1,10.03005,0,1,0,1,1,0,1,0,0,1,1,1,262.6106,1221.605576,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
5444,41.68444,-86.23483,27052.82,0,12.05531,1,0,0,1,0,0,0,0,0,0,1,1,147.4421,5082.031319,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
804,43.57631,-75.52689,50264.01,1,12.76255256,0,1,1,1,0,1,1,1,1,0,1,0,165.01134,928.4588213,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
5652,45.92342,-89.50138,48148.86,1,12.16455,0,0,0,0,1,1,1,0,0,1,1,0,245.1283,5064.062256,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
8769,38.71305,-99.33258,17583.94,0,14.38703,0,1,1,1,1,1,0,1,1,1,0,1,197.4945,6195.809016,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
5930,30.21068,-96.40706,57227.25,0,11.4115,0,1,0,0,1,1,0,0,1,0,0,0,127.5112,4979.764199,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
8318,37.55846,-85.23808,9230.18,0,13.00811,0,0,0,1,1,1,1,0,1,0,1,1,184.9939,3756.642239,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3331,30.02924,-96.44481,28284.38,0,17.51312,0,0,0,1,1,0,0,1,0,0,1,1,172.4705,2792.394717,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
7152,35.35844,-81.42931,23823.89,0,10.7819,0,1,1,1,1,0,1,0,0,0,0,1,167.4564,3922.960514,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8053,41.78172,-76.60554,15872.42,0,9.143699,0,0,1,1,1,1,1,0,0,1,0,1,194.9581,6023.253234,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
9901,21.54614,-157.8511,77625.49,1,6.826295,0,0,0,1,0,0,1,0,1,1,1,0,222.6143,6680.274618,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3793,40.64637,-79.62204,7016.66,0,6.913914,1,0,1,1,1,0,0,1,0,0,0,0,157.4836,1818.78969,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9731,39.28658,-80.22101,3439.92,0,13.91435,0,0,0,1,1,0,0,0,0,1,0,0,137.4684,5602.940401,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
9592,39.26092,-77.28324,27069.07,0,11.80699,0,1,0,1,0,0,0,0,0,0,0,0,112.4551,4999.844929,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
851,39.65352,-74.9672,47218.76,1,13.27497461,0,1,0,0,0,0,1,0,0,1,1,1,230.105118,2601.095159,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
9754,43.8645,-93.80599,34425.39,0,12.85216,0,0,0,1,1,0,0,1,0,1,0,1,162.4676,6124.759369,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
6838,41.24724,-97.13113,29132.18,0,12.1769,0,0,0,1,1,1,0,1,1,0,1,1,175.0211,5847.553618,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
3057,39.15856,-90.82796,28593.48,0,8.597035,0,0,0,1,0,0,0,1,0,0,1,1,159.965,1669.627909,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2665,37.27426,-80.6343,33765.05,1,7.328353,1,0,0,1,1,0,1,1,0,0,1,1,182.49,1092.512913,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
4950,40.85517,-93.8156,36961.91,1,9.749035,1,1,1,1,0,0,0,1,1,0,0,0,137.4872,453.9726524,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2679,35.06241,-83.72758,21987.29,1,12.33937,0,0,0,1,0,0,1,0,0,1,0,0,127.4586,968.8124201,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
3893,42.26303,-79.41968,25231.4,1,12.48017,0,1,0,0,0,0,1,0,0,1,1,0,197.6288,978.0906718,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
5491,40.43886,-94.62618,21198.04,0,15.29214,0,1,0,1,1,0,0,1,0,1,1,0,252.6378,5248.280009,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
2977,37.571,-85.70853,119667.4,0,9.165034,0,1,1,1,0,0,0,1,1,0,1,0,172.4742,1168.630192,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1053,38.9824,-95.34463,30185.46,1,9.203049013,0,1,0,1,1,0,1,1,1,1,1,1,267.642733,1743.932853,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
7521,41.56849,-85.54557,31359.19,0,12.92745,0,1,0,1,0,1,1,1,0,0,1,1,164.9785,6548.096564,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
8345,40.13673,-82.00666,11267.89,0,6.764861,0,1,0,1,0,1,1,0,0,0,0,0,117.4686,5832.660558,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
7734,39.97146,-89.15219,22409.74,0,13.47843,0,0,0,1,0,0,1,0,1,0,0,1,127.4601,5729.575543,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
5662,34.725,-95.72554,9377.76,0,7.510036,0,0,0,1,1,0,0,1,0,0,1,1,159.9942,5812.769976,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
2353,40.06479,-81.07431,81586.06,1,9.204904,0,0,0,1,1,0,0,0,0,0,1,1,159.9476,822.7908952,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2660,33.90187,-117.9173,18373.26,0,6.015014,0,1,1,1,0,0,0,0,0,0,1,1,147.4421,707.2606071,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1028,38.52569,-90.18737,9033.82,0,5.870348986,0,1,1,1,0,0,1,1,0,0,1,1,182.460772,1077.996673,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
8472,45.00446,-70.63805,52413.54,0,7.344589,1,0,0,1,1,1,1,1,0,0,1,1,185.0077,6519.120707,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2711,36.43001,-77.72095,53148.58,1,10.27957,0,0,0,1,0,0,0,0,0,1,0,1,104.9629,374.332233,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3821,40.2907,-76.241,77124.99,1,9.069088,1,1,0,1,0,0,1,1,0,1,0,1,152.4579,1734.8206,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
7026,44.1066,-86.25057,19091.9,0,8.036878,1,1,1,1,1,0,1,0,0,0,1,1,202.4433,4910.205779,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3128,40.72998,-73.21426,88400.03,1,14.57549,0,0,1,1,0,0,1,0,1,1,1,1,222.6143,1494.533376,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
5593,44.15869,-91.66432,48478.65,0,6.224191,0,1,0,1,0,0,1,0,0,0,1,0,149.9378,6135.141648,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
9671,39.08833,-89.73938,55302.32,0,9.599153,0,0,1,0,1,0,0,1,0,0,1,1,172.4705,5343.09004,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7377,35.78352,-78.4778,112687.7,0,11.05441,0,0,1,1,0,0,0,1,0,0,0,1,124.9781,4729.636324,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7942,42.70125,-92.07619,8985.14,1,14.48734,0,1,0,1,0,0,1,1,1,1,1,0,235.1372,6316.02224,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
5896,29.43411,-98.20648,7936.05,0,10.89278,0,1,0,1,0,1,1,0,0,0,1,1,139.9792,5070.792059,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
8015,34.65257,-83.15153,37588.44,1,7.809647,1,1,0,1,0,1,1,0,0,1,1,1,212.6228,5301.26466,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
8696,35.85545,-97.95233,23962.0,0,10.60652,0,0,0,1,0,0,0,0,0,0,1,0,127.4421,5662.202015,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
903,40.95459,-73.80935,6424.15,0,6.056073185,0,1,0,1,1,1,0,0,0,0,0,1,147.478341,1328.747604,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
2040,42.06394,-87.98568,20185.24,0,10.83199,0,1,0,1,0,0,1,0,0,1,0,1,159.9349,2309.357899,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3751,40.30342,-78.84492,96898.83,0,9.063174,0,1,1,1,1,0,0,0,0,1,0,0,169.9447,1918.0889,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
8742,43.96868,-69.6231,23908.68,0,14.86709,0,1,0,1,0,0,0,1,0,0,1,0,159.965,5422.994493,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1862,30.54012,-89.6386,1441.97,0,11.28908676,0,0,0,1,1,1,0,0,0,0,0,1,127.478341,1233.807825,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1805,30.72607,-86.78242,26175.68,1,11.19592754,0,0,1,1,0,0,0,1,1,0,1,0,152.47417,1496.482536,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
7468,39.04911,-85.47891,25195.32,0,11.33011,0,0,1,1,0,0,1,0,1,0,0,1,147.4601,4173.243596,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9912,35.25756,-95.88717,22910.31,0,11.31758,1,0,1,1,0,0,0,0,0,0,1,1,114.9658,5995.155978,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
945,32.93484,-89.89868,47573.47,1,13.03239121,1,1,1,1,0,0,1,0,1,1,0,0,172.44408,1486.699299,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
4259,42.72989,-87.86489,122756.3,0,13.03545,1,1,1,1,0,0,0,0,0,0,0,1,92.45514,2108.712631,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2107,33.23018,-93.18403,53235.48,1,5.432771,0,0,0,1,1,0,1,1,0,1,0,0,172.4871,1178.372362,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
9917,40.04259,-94.97763,57606.63,1,12.43235,0,0,0,1,1,0,1,0,1,0,1,1,182.4762,3928.137514,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
5610,37.37369,-78.78523,69150.98,0,11.46918,0,1,1,1,0,1,1,1,1,0,0,1,130.0244,5432.197233,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
8641,36.62062,-119.5208,34685.97,0,10.26191,0,1,0,1,0,0,0,1,1,1,0,1,162.4713,4159.078651,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
