,Lat,Lng,Income,Churn,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
9493,30.07894,-81.88322,42723.32,0,14.7506,0,1,0,1,0,0,1,1,0,0,0,1,55.74944,147.4738,4752.863118,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
9494,41.83127,-70.95914,13399.38,0,8.986845,0,1,0,1,0,1,0,0,0,0,1,0,71.83314,117.4835,6378.988565,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
9495,38.31735,-108.8779,45244.55,0,10.30218,1,0,0,1,1,0,1,0,0,1,0,0,66.75045,192.4404,5857.937007,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
9496,35.08946,-107.4352,20845.55,0,8.162504,0,1,0,1,1,0,1,0,0,0,0,1,43.01015,167.4564,3643.379954,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9497,34.14357,-91.77587,74742.53,0,10.0151,0,1,0,1,1,1,1,0,0,1,0,1,55.81802,194.9581,5071.720337,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9498,27.32614,-82.47241,5951.1,0,5.72361,0,1,1,1,1,1,1,0,1,0,1,0,59.54373,217.4702,5444.825706,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
9499,31.56112,-94.50001,46323.88,0,14.20174,0,1,0,1,1,0,0,0,0,1,0,0,51.43424,169.9447,4422.020076,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
9500,34.23767,-78.09332,72185.15,0,5.15128,0,1,0,0,0,0,1,0,1,1,0,1,70.41272,172.4441,6101.79747,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
9501,44.32304,-94.20067,37460.94,0,6.05702,0,1,1,1,1,0,1,1,0,1,0,0,65.44538,204.9634,5749.199161,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
9502,42.96835,-123.0635,10570.54,1,9.554385,0,0,0,1,0,0,1,1,1,1,1,1,68.9536,255.1372,6406.812827,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9503,42.03085,-121.5634,50455.61,0,9.329676,0,0,1,1,0,1,1,0,0,1,0,1,62.07809,142.4526,5893.413959,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
9504,39.46678,-80.11484,22688.87,0,7.670802,0,1,0,1,0,1,0,0,1,0,1,0,65.19899,129.9926,5640.220209,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
9505,40.79044,-78.8479,97499.39,0,10.90873,0,0,1,1,1,0,0,1,0,0,0,1,53.37805,125.0073,4535.472251,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
9506,39.64672,-77.0325,56271.7,0,4.19326,0,0,0,1,0,1,0,0,0,1,0,1,64.94288,139.9568,5539.851767,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
9507,37.27968,-121.955,58485.86,0,9.208571,0,0,0,1,1,0,1,1,0,1,0,1,48.31275,204.9634,4364.211589,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
9508,42.8345,-77.8748,31975.58,0,13.92475,0,1,0,1,0,0,0,1,1,1,1,1,55.87037,212.6415,5702.76012,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
9509,33.81592,-84.55204,20943.07,0,10.81583,0,0,0,1,0,1,1,1,1,0,0,0,53.28955,142.5007,5084.625994,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9510,36.09463,-96.38258,52859.9,0,10.78449,0,1,0,1,1,0,0,0,0,1,0,1,63.05783,169.9447,5573.580119,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
9511,33.68244,-118.0125,9373.48,0,11.28199,0,1,0,1,0,0,1,1,0,0,0,0,62.28135,127.4738,5910.676012,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
9512,30.81177,-88.18099,41508.2,0,7.763803,0,1,0,1,0,0,1,0,0,0,1,1,68.20701,169.9378,5953.612372,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9513,36.75037,-89.69183,27419.68,0,11.95052,1,0,0,1,0,0,0,0,1,1,1,1,48.24148,187.6422,4479.265023,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
9514,42.19632,-73.04836,13133.52,0,8.489095,1,0,0,1,0,0,0,0,0,1,0,0,58.66601,104.9629,5084.758938,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
9515,41.98679,-83.82832,11730.68,0,7.049572,0,0,1,0,0,0,1,1,1,1,0,1,64.19478,184.967,5758.699624,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9516,31.67902,-88.66747,30926.53,0,9.154382,0,0,0,1,1,1,1,0,0,0,0,0,47.79913,169.9741,4305.698234,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
9517,42.00089,-91.97011,26701.99,0,8.275925,0,1,0,1,0,0,1,0,0,1,1,1,54.89306,230.1051,5031.554237,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9518,36.89878,-98.33857,45301.1,0,8.898125,1,1,0,1,1,0,1,1,0,0,1,0,67.10378,182.49,5998.639237,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
9519,35.28794,-114.8799,64695.35,0,11.79061,0,0,1,1,0,0,0,1,1,1,0,0,63.72204,162.4713,5507.943409,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
9520,32.39591,-99.02367,18846.68,0,11.51417,0,0,0,1,1,1,0,0,0,0,0,0,66.89696,147.4783,5730.642149,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
9521,42.62422,-89.23484,29495.88,0,6.426418,0,0,0,1,0,0,1,1,1,0,0,1,71.23043,159.983,6059.960875,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
9522,35.97051,-83.89997,20168.84,0,11.6179,0,1,1,1,1,0,1,0,1,1,1,1,60.33663,275.1198,5498.125633,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9523,40.1378,-88.03922,13088.68,0,7.586747,0,1,0,1,0,1,0,0,1,1,1,0,59.98562,202.6362,6099.843568,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
9524,31.73354,-83.2161,24408.14,0,11.71731,0,0,1,1,0,0,1,1,0,1,1,1,67.67761,242.6281,6361.936513,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
9525,33.33911,-112.6892,5062.75,0,7.117576,0,1,0,1,0,1,1,1,0,0,0,0,61.50738,149.9915,5447.398068,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
9526,33.4847,-117.2226,81187.28,0,6.74053,0,1,0,1,0,0,0,1,0,1,0,0,45.65226,149.9621,3954.170646,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9527,43.18944,-83.89566,35159.56,0,9.592787,1,0,0,1,1,1,0,1,1,1,0,1,64.68955,197.4945,5949.914693,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
9528,36.0215,-81.89909,11700.78,0,6.78886,0,1,1,1,1,1,1,1,0,1,1,0,61.83307,277.6513,5931.842515,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
9529,39.10127,-106.4418,20845.37,0,9.447473,0,0,0,0,0,0,1,0,0,1,0,1,70.36396,127.4586,6136.653635,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
9530,41.95791,-79.46564,60088.68,0,13.26825,0,1,1,1,0,0,0,0,0,1,1,0,66.73461,207.6094,5921.501848,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
9531,39.95756,-76.17993,26983.6,0,10.38436,0,1,1,1,1,0,1,1,0,0,1,1,52.38371,214.9663,4670.326557,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9532,41.87582,-111.3177,35405.96,0,13.38037,0,0,0,1,0,0,0,1,1,1,0,1,69.60264,142.4713,6412.993801,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
9533,35.22381,-92.21065,11203.52,0,12.91539,0,1,0,1,0,0,0,1,0,1,0,1,63.75865,117.4858,5623.802264,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
9534,41.13962,-81.47656,10927.09,0,5.073443,0,0,0,1,1,0,1,1,1,0,0,1,58.20259,160.0122,5218.302234,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
9535,36.69189,-95.65218,58106.82,0,11.56473,0,1,0,1,0,1,1,1,1,0,0,0,67.95509,130.0244,5878.395212,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
9536,31.693,-89.14716,7563.51,0,11.22831,0,1,0,1,0,0,0,1,0,1,1,1,67.6308,187.656,6139.695302,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
9537,41.16789,-87.44003,27817.23,0,9.702296,0,1,0,1,0,0,0,1,1,0,0,0,58.87396,117.4872,5375.881358,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
9538,40.89644,-98.18593,26501.33,0,11.85362,0,1,0,1,0,0,0,1,0,0,1,0,56.29659,159.965,4933.193936,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
9539,46.68667,-67.98737,11472.98,0,8.031817,0,0,1,1,0,1,0,0,0,1,0,1,66.68553,139.9568,5748.620529,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
9540,40.47285,-101.3737,21569.07,0,9.605943,0,1,1,1,1,1,0,1,0,1,0,1,60.64369,164.9853,5881.611846,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
9541,39.56083,-89.29022,20117.04,0,5.81173,0,0,0,1,0,0,0,0,1,0,0,1,52.78581,104.9643,4782.774479,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
9542,40.84076,-76.11384,37849.41,0,7.831325,0,0,0,1,0,0,1,0,0,1,0,1,61.78618,127.4586,5420.694461,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
9543,30.36535,-86.18489,102633.9,0,10.66271,1,0,0,1,0,1,0,1,0,0,0,1,56.8243,127.4958,4836.771242,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9544,38.79011,-83.9666,33126.69,1,12.27148,0,0,0,1,0,1,1,1,1,1,1,1,59.97134,237.6549,6074.154988,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
9545,43.0037,-89.28276,5307.89,0,12.38166,0,1,0,1,1,0,1,0,1,1,0,1,51.19742,184.9496,5011.208685,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
9546,40.86099,-106.9608,84285.17,0,8.937648,0,0,0,1,0,1,1,0,0,0,0,1,56.31703,117.4686,5490.224221,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
9547,35.95319,-83.93348,45647.43,0,8.773331,0,1,0,0,1,0,0,1,1,0,0,1,37.50261,137.5165,3406.934201,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
9548,31.04007,-82.76737,48000.03,0,9.111045,0,1,0,1,0,0,1,0,1,1,0,0,47.9937,172.4441,4366.897142,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
9549,41.03412,-82.22035,9901.54,1,10.1399,1,1,0,1,1,1,0,0,0,1,0,1,69.19621,172.4624,5978.105413,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
9550,40.06175,-86.05543,17580.02,0,8.689682,0,0,1,1,0,0,0,0,0,0,0,0,64.67477,92.45514,5790.905465,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9551,40.17991,-78.53107,7266.18,0,12.87836,0,1,0,1,0,1,0,1,1,1,0,0,66.42151,164.9889,5977.806518,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
9552,39.32368,-94.22796,85299.46,0,12.27234,0,0,0,1,0,1,1,0,0,1,0,1,66.4489,162.4526,5880.677411,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
9553,40.349,-79.499,20396.58,0,5.461552,0,0,0,1,0,0,1,0,0,1,0,0,68.03445,159.9349,5926.831312,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9554,37.76352,-121.9154,95374.34,0,6.755865,0,0,1,1,1,1,0,1,0,1,1,1,66.4055,235.1555,6631.578565,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
9555,37.50978,-119.9825,13561.91,0,6.691445,0,1,0,1,0,0,0,0,0,0,1,1,53.60799,147.4421,4655.255882,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
9556,40.11402,-102.2009,29258.96,0,8.898731,0,1,1,1,0,0,0,1,0,0,1,1,67.26145,159.965,5923.027721,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
9557,42.68537,-89.12872,99071.31,0,4.725514,0,1,0,1,0,0,0,0,1,0,0,0,60.46744,104.9643,5420.429624,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
9558,33.48662,-99.64033,59794.64,0,4.836911,0,1,1,1,0,1,0,1,1,1,0,1,60.7205,144.9889,5838.500288,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
9559,43.70037,-123.3349,40426.46,0,8.178866,0,0,0,0,1,0,1,0,0,1,0,0,56.10936,172.4404,5395.692973,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
9560,40.52548,-88.08197,11872.63,0,8.819943,0,1,0,1,1,0,1,1,1,1,0,1,65.52213,197.4725,6312.284353,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9561,43.19154,-99.76539,47875.88,1,13.32245,1,0,0,1,0,1,1,0,1,1,1,1,55.88547,225.132,5703.524705,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9562,42.77285,-83.1618,32418.66,0,4.788896,1,0,0,1,1,1,1,0,0,1,1,0,66.80152,265.1283,6209.349746,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
9563,39.87742,-95.25345,6148.24,0,11.49056,0,1,0,1,1,1,0,0,0,0,0,0,53.94013,147.4783,4579.594851,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
9564,35.08604,-78.96185,30689.2,0,8.26303,1,0,0,0,0,0,0,0,0,1,0,1,59.8408,117.4392,5736.046673,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
9565,39.05167,-78.628,11319.45,0,7.60487,0,1,1,1,0,0,1,1,1,1,0,1,61.00345,184.967,5491.9286,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
9566,30.303,-96.962,18840.87,0,7.544732,1,0,0,1,0,0,0,1,1,0,1,0,63.9229,172.4742,5416.863521,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9567,33.68568,-97.38545,40907.98,0,14.87917,0,1,0,1,1,0,0,1,1,0,0,1,49.24329,169.9928,4316.799528,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
9568,43.31098,-95.60083,15201.62,0,7.903037,0,0,0,1,0,0,1,0,1,0,0,0,51.62267,147.4601,4424.978903,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
9569,37.81274,-85.93921,55779.85,0,9.273413,0,0,0,1,0,0,1,0,0,0,1,1,46.90599,149.9378,4474.612868,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
9570,39.29248,-78.5905,42608.15,0,15.91261,0,0,0,1,0,1,1,0,0,0,0,1,71.24412,117.4686,6592.008568,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
9571,37.56379,-94.7178,44717.94,0,8.318141,0,0,0,1,1,0,1,0,1,0,0,1,54.67286,159.9656,5165.862705,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9572,38.98123,-78.74473,51302.57,0,9.854252,0,0,1,1,1,0,1,1,1,0,0,1,65.14504,172.4885,6072.286168,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
9573,30.42492,-88.52327,21804.87,0,13.81801,0,0,1,1,0,1,1,0,1,1,0,1,61.32712,142.4855,5431.697734,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
9574,31.51053,-97.99616,79842.59,0,13.85387,0,1,1,1,1,0,0,1,1,1,0,0,40.51042,174.9768,4109.749539,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
9575,38.18321,-81.3831,32800.57,0,12.94343,1,1,0,1,1,0,1,0,0,1,0,1,67.29135,172.4404,6356.496066,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
9576,32.74812,-97.21845,18435.93,0,13.10254,0,1,0,1,0,1,1,0,1,0,0,1,61.50205,149.9778,5275.613898,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9577,45.85576,-94.23653,38631.12,0,11.1218,0,0,1,1,0,0,1,0,0,0,1,1,53.98876,169.9378,4716.874438,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
9578,26.16193,-98.0567,48667.37,0,9.25525,0,0,1,1,1,0,1,0,1,0,0,1,62.67368,159.9656,5772.977508,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9579,41.21121,-80.49725,49464.15,0,6.32828,0,0,1,1,1,0,0,1,0,0,1,1,64.59012,172.4705,6073.965344,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
9580,40.60099,-95.19132,25727.59,0,13.83786,0,0,1,1,0,0,0,1,1,1,0,1,66.59987,162.4713,5757.58642,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9581,38.271,-77.64475,15148.5,0,8.296729,0,0,1,1,0,0,0,1,0,0,1,0,64.69309,159.965,5621.504803,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
9582,36.86436,-82.11867,18378.44,0,11.20322,0,1,0,1,0,0,0,0,0,1,0,0,39.23379,137.4392,3600.119372,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
9583,48.05707,-115.7696,28781.12,0,9.878807,0,0,0,1,1,0,1,0,0,0,0,1,62.35684,147.4564,5695.835152,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
9584,36.37261,-90.77028,30622.68,0,13.75813,1,1,0,1,1,0,1,1,0,0,0,0,63.37652,179.9794,5426.490073,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
9585,41.41988,-74.76756,3127.53,0,10.21124,0,0,1,1,0,0,0,0,0,0,1,0,71.31394,114.9658,6391.664046,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
9586,39.57801,-94.91893,26774.2,0,5.51551,1,1,0,1,0,0,0,0,0,0,0,1,65.55348,92.45514,6208.587013,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
9587,35.98396,-76.93933,33333.79,0,10.15348,0,0,0,1,1,1,0,0,1,0,0,0,59.566,159.9875,5085.102968,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
9588,29.42526,-82.62331,30939.83,0,6.545932,0,1,0,1,0,0,1,0,1,0,0,1,66.56346,147.4601,5638.313929,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9589,31.89738,-94.41302,9187.18,0,9.499419,0,0,1,1,0,0,0,0,0,1,1,1,65.00498,187.6094,6310.455935,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
9590,32.54373,-80.81181,10408.71,0,13.61479,0,0,1,1,1,0,1,1,0,1,0,0,58.53165,204.9634,5296.605879,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9591,43.98289,-71.89866,32835.55,0,5.864152,0,1,1,1,0,0,1,1,1,0,1,1,50.09713,174.9699,4970.689824,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
9592,39.26092,-77.28324,27069.07,0,11.80699,0,1,0,1,0,0,0,0,0,0,0,0,62.51438,112.4551,4999.844929,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
9593,48.72526,-111.3653,17391.03,0,14.80048,0,1,0,1,1,0,1,0,0,0,1,1,70.14018,202.4433,6147.578157,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9594,35.04115,-81.9746,6798.07,0,9.222467,0,1,1,1,1,1,0,0,0,1,0,1,63.3179,152.4624,6209.831863,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
9595,44.33609,-75.45707,62785.86,1,9.817687,0,1,1,1,1,0,1,1,0,1,1,0,54.41975,275.1336,5206.882205,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9596,41.32762,-77.08533,16462.33,0,9.416598,0,0,0,1,0,0,1,0,0,0,1,1,62.63117,169.9378,5393.505389,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9597,45.16918,-98.07471,71846.74,0,12.21574,0,0,0,1,0,0,0,0,0,0,0,0,60.30933,92.45514,5368.683525,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
9598,41.26529,-69.98433,33603.17,0,8.454573,0,0,0,1,0,0,0,1,1,1,0,1,61.52544,162.4713,5306.886205,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
9599,38.65652,-90.16503,15978.58,0,4.418192,0,0,0,1,0,0,0,0,1,1,0,0,48.06765,129.9483,4968.246217,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
9600,36.66432,-90.00176,20880.14,0,11.90848,0,1,1,0,0,1,1,0,1,1,1,1,59.89979,212.6557,5694.792189,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
9601,38.45996,-90.10096,12891.9,0,11.4883,0,1,1,1,0,0,0,1,1,0,1,0,69.69551,172.4742,5963.585225,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
9602,36.79909,-119.8016,28122.28,0,10.41154,0,0,0,1,1,0,1,1,1,1,0,1,58.59926,197.4725,5656.516315,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
9603,42.81647,-76.0745,91852.43,0,7.576322,0,0,0,1,0,0,0,1,0,1,0,1,51.23358,129.9621,4994.1983,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
9604,33.62445,-117.7887,67650.26,0,10.15007,1,1,0,1,0,1,1,1,0,1,0,0,65.18501,154.9755,6314.079222,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
9605,35.64802,-82.95111,27006.97,0,12.767,0,0,0,1,1,0,1,1,1,0,1,1,60.4105,207.4754,6001.171287,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
9606,44.50235,-121.6471,11645.59,0,14.09779,0,1,0,0,1,0,1,1,1,0,1,1,71.53575,194.9992,6293.106347,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
9607,41.5488,-72.99312,54703.41,0,7.438129,0,1,0,1,0,0,1,0,0,0,0,0,67.11266,102.4746,5605.5846,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
9608,41.88927,-91.89274,60081.33,0,8.310906,0,0,0,1,0,0,1,0,1,1,0,0,42.22849,172.4441,3767.366577,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
9609,39.86975,-79.9206,23467.12,0,3.208831,0,1,0,0,0,0,0,1,0,1,1,1,54.12547,187.656,5020.535562,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
9610,34.28856,-119.0295,36901.27,0,10.36027,0,1,0,0,0,0,1,0,0,1,0,0,64.05212,127.4586,5441.87637,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
9611,47.83267,-98.74061,69043.68,0,7.726647,0,1,0,1,1,1,0,1,0,0,0,1,70.18387,160.0013,6004.101327,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9612,45.85576,-94.23653,47563.06,0,7.697496,0,0,0,1,1,0,1,0,0,0,1,0,67.50401,202.4433,5876.563966,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9613,41.93568,-76.50452,67402.55,0,12.0016,0,0,0,1,0,0,1,0,1,0,0,1,62.29043,114.9838,5276.526343,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
9614,36.99249,-91.97209,73691.96,1,5.537878,1,1,0,0,1,0,0,0,1,1,1,0,64.49478,252.624,5938.712727,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
9615,33.23153,-94.13216,130319.3,1,7.01505,0,0,0,1,0,1,0,0,1,1,1,1,61.57299,222.6362,5702.684165,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
9616,34.07927,-118.263,53680.57,0,13.65034,0,0,0,1,1,1,1,1,0,1,1,1,51.4383,245.175,5231.660184,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
9617,33.75776,-100.7864,13135.95,0,10.64786,0,0,1,1,1,0,0,0,0,1,1,0,49.57035,240.1149,4492.694472,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9618,35.422,-90.26811,40880.45,0,9.206332,0,0,0,0,1,0,1,0,0,0,0,0,71.28275,147.4564,6417.049134,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
