,Churn,Contract_Month-to-month,Contract_One year,Contract_Two Year,DeviceProtection,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,MonthlyCharge,Multiple,OnlineBackup,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Phone,StreamingMovies,StreamingTV,Techie,Tenure
8767,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,152.4643288990585,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.915434360046376
8768,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,275.14267490763734,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.197531925409442
8769,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,129.99417644877207,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3058416550761525
8770,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,172.48624944942128,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.008675467506517
8771,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,200.13030072130974,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12.110758556549367
8772,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,182.4684136987054,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1904028075964508
8773,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,182.45661253101142,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.742435010988512
8774,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,242.6106071435347,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.248894311275897
8775,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,207.74788934904026,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,43.872311468123584
8776,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,207.6386,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.496784982858605
8777,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,197.4706793701375,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.869860271333202
8778,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,192.4663135618832,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.7419428861057489
8779,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,265.13607357525524,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,69.12077993642863
8780,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,245.17461688800174,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.6474754774583986
8781,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,245.147,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.499308443005742
8782,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,202.5841318874158,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.380503764883084
8783,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,255.15410404880149,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.3472610761435493
8784,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,242.6143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.790586747561449
8785,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,175.00186305892703,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.065265912001147
8786,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,222.66248529635644,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13.35823056007215
8787,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,220.11530889796168,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.197161172450308
8788,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,152.48941283609503,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.844927291289249
8789,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,245.1522764326865,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.042785125947485
8790,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,180.0884799724369,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.302584875414
8791,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,229.59563796217765,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0580018323616205
8792,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,264.54248202170334,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,10.951338148529256
8793,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,255.1555,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,14.4048223649011
8794,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,230.1051,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.163120424594307
8795,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,245.14561642400065,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.59935341562332
8796,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,200.04214909266253,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.704314711792334
8797,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,220.1149,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,57.142607612013336
8798,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,139.95200933614024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.915974323175284
8799,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,222.62782250247574,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.90960718222353
8800,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,202.64998521054554,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0017274378006853
8801,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,192.46274737639,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.7226741139960244
8802,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,194.97856105969547,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.546571121647487
8803,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,222.63597821962136,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,63.08210567136863
8804,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,233.88659481137276,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,56.87157915258818
8805,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,170.6341872811551,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.488235952376705
8806,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,194.99540172404514,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.108237352092594
8807,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,202.44332069559042,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.300730948738451
8808,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,192.470522,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.7835911590446494
8809,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,182.4486638094314,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.596288123546882
8810,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,175.036673485892,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.580511858453992
8811,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,164.98248839124363,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.1519843457063175
8812,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,231.21400722762723,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,57.30070091170425
8813,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,119.75849836027874,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.755656188096609
8814,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,221.1243052963729,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,27.200850434145302
8815,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,217.484,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.643539858416815
8816,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,232.62691149739535,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,13.420815847809038
8817,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,255.16451803957494,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.103112377791314
8818,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,255.11979856270136,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13.618232356740588
8819,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,232.6359357709464,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.7025375963991305
8820,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,232.6344132970512,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.977017207430669
8821,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,232.6281565472824,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.354049889637783
8822,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,174.98077491650133,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.294261274004562
8823,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,242.61122621761683,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.679246061890273
8824,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,147.46665829653816,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.5113649178783617
8825,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,230.10510968208436,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.11190015896729
8826,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,162.45308760608202,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.5352231645994985
8827,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,255.15549868630038,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.997450519286674
8828,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,129.99210786058717,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.087990719332737
8829,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,157.4836,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.116519042417135
8830,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,232.98869654720718,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,56.72140949357855
8831,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,137.4615697351148,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.2464156765782
8832,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,204.961,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.454289187796931
8833,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,222.67716261725627,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,46.57649288841756
8834,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,287.64271634844397,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.7038702316471857
8835,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,197.4701950661152,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.95476513064116
8836,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,277.00781212671785,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,11.681807670754234
8837,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,222.65234995794975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.2551562151170534
8838,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,149.98659291630352,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.496973326229141
8839,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,255.137458747352,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.326937802431912
8840,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,159.95992753116403,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,18.67011596170187
8841,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,237.6549,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,60.95305826657239
8842,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,242.64970730487664,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.7076959117568942
8843,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,232.637807,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.128257124516196
8844,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,245.16183530477332,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.342210168987018
8845,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,204.97386102393483,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.502439007566674
8846,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,202.44334398866894,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.176661158629724
8847,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,147.37424128135615,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.137455622229508
8848,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,264.4514085443929,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.385549301180692
8849,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,242.63257321074119,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.7034107573550452
8850,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,240.11488668641897,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.349072571373487
8851,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,137.46695499839888,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.197431910136685
8852,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,167.4564,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.029009916098623
8853,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,176.89272589588006,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.797818820104446
8854,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,276.6806441494512,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,57.77468381949641
8855,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,245.1467166598604,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,13.80723333045755
8856,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,242.62535058274167,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,43.288523466990604
8857,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,240.1148756745566,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.2848914338049777
8858,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,207.6094,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.68957500992062
8859,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,197.55554847944057,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.836934549564371
8860,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,263.92089545305845,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.587514034555229
8861,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,242.6106,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.14763199451687
8862,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,179.95388428419918,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0084880405915975
8863,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,182.47622121780776,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.887958843588607
8864,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,242.6628312414241,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,45.155666618539385
8865,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,255.12040157035278,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,61.65036740527796
8866,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,227.4754,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.4736810154112723
8867,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,209.50622629461967,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13.071945692804157
8868,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,220.44662846468185,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,61.44201254164689
8869,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,254.82262157645647,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,56.05419506919803
8870,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,159.9942,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,16.854647202675903
8871,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,246.66139232108594,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,54.74953559948899
8872,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,244.0182782246526,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,41.177214344020044
8873,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,257.65073651726215,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.326465343643143
8874,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,214.8199942574775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9260462055205645
8875,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,245.13379955745035,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,15.148947300581986
8876,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,245.1364050605156,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.78081578096864
8877,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,232.62512253335905,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.35587311107513
8878,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,235.1591,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.500973679743557
8879,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,187.60938515565792,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.451495778219531
8880,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,172.49366808310438,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0327451352463033
8881,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,105.25202586062053,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,11.268299953845345
8882,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,94.456736405255,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.605613969090069
8883,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,164.98398847617665,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.958414365885126
8884,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,139.98200507371695,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.829019741462257
8885,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,186.1679395095687,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.66794350232379
8886,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,137.45266325157775,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.09257807806236
8887,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,159.9536648447855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,17.889359760131235
8888,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,172.62096120419824,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.073133586463227
8889,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,252.624,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.5104104076744878
8890,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,267.6427,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,60.874648547040756
8891,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,220.1254351980658,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.3572243423590422
8892,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,220.11590441543368,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.17039431629954
8893,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,276.34423477208844,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,64.39889563828729
8894,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,152.4741764714016,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.631213106514155
8895,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,203.93125617842318,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.298173090476638
8896,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,245.17499340451886,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.5431564667755584
8897,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,234.35581942092114,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.170894383824796
8898,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,176.46252558910254,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,51.101715053732676
8899,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,162.47707450807286,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.242965634656658
8900,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,162.48067521510393,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.962448722404538
8901,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,139.96007030179268,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.23920613112877
8902,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,232.6356335469732,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.304558802212341
