,Churn,Contract_Month-to-month,Contract_One year,Contract_Two Year,DeviceProtection,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,MonthlyCharge,Multiple,OnlineBackup,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Phone,StreamingMovies,StreamingTV,Techie,Tenure
7490,0,0,1,0,0,1,0,0,1,0,0,174.9744,1,0,0,0,0,1,0,1,0,0,56.37209
7491,0,0,0,1,1,0,1,0,1,0,0,184.9634,1,1,0,0,1,0,1,0,1,1,58.21476
7492,0,1,0,0,0,1,0,0,0,1,0,144.9607,1,0,0,0,0,1,1,0,0,0,53.07128
7493,0,0,0,1,0,1,0,0,0,1,0,167.4564,1,1,0,0,0,1,1,0,0,0,65.17039
7494,0,1,0,0,1,0,1,0,0,1,0,174.9755,0,1,0,1,0,0,1,0,1,0,66.52217
7495,0,1,0,0,0,0,1,0,1,0,0,182.4433,1,1,0,0,1,0,1,1,0,1,64.30983
7496,0,1,0,0,1,0,1,0,0,1,0,164.9889,0,0,1,0,0,0,0,0,1,0,66.66853
7497,0,0,0,1,0,0,1,0,0,1,0,149.9778,0,1,0,0,1,0,1,0,0,0,62.40518
7498,0,0,0,1,1,0,1,0,1,0,0,162.4676,1,0,0,0,0,1,1,0,1,0,56.56448
7499,0,1,0,0,1,1,0,0,0,0,1,212.6695,0,1,1,0,0,0,1,1,1,1,57.48285
7500,0,1,0,0,1,0,1,0,0,0,1,200.1652,0,0,0,0,1,0,1,1,1,0,56.78316
7501,0,0,0,1,1,0,1,0,0,1,0,252.6378,1,0,0,0,0,1,1,1,1,0,65.27324
7502,0,1,0,0,0,0,1,0,1,0,0,129.9483,0,0,0,0,1,0,1,0,1,0,63.52166
7503,1,1,0,0,0,1,0,0,0,0,1,207.6386,1,0,0,1,0,0,1,1,1,0,50.7426
7504,0,1,0,0,0,0,1,0,0,1,0,252.624,1,0,1,0,0,0,1,1,1,1,61.56209
7505,0,1,0,0,1,0,1,0,0,1,0,137.4872,0,0,0,0,0,1,1,0,0,0,66.85534
7506,0,0,0,1,1,0,1,0,1,0,0,245.147,1,0,0,0,0,1,0,1,1,0,64.39242
7507,0,0,1,0,1,0,1,0,1,0,0,127.4738,0,1,0,1,0,0,0,0,0,0,55.55453
7508,0,1,0,0,1,1,0,0,0,0,1,117.5152,0,1,1,0,0,0,1,0,0,0,71.20362
7509,0,0,0,1,1,1,0,0,1,0,0,232.6378,1,0,1,0,0,0,1,1,1,0,62.58109
7510,0,0,0,1,1,0,1,0,0,1,0,242.6281,0,1,0,0,1,0,1,1,1,0,45.03753
7511,0,0,0,1,0,1,0,0,0,1,0,159.9512,0,0,0,0,1,0,1,1,0,0,55.06506
7512,0,0,1,0,1,0,1,0,1,0,0,212.6415,0,0,0,0,0,1,1,1,1,1,56.9769
7513,0,1,0,0,0,1,0,0,1,0,0,182.4433,1,1,0,0,1,0,1,1,0,0,67.37714
7514,0,1,0,0,0,0,0,1,0,1,0,179.9656,1,1,1,0,0,0,1,0,0,1,60.37731
7515,0,1,0,0,1,0,1,0,0,0,1,117.5152,0,1,0,0,0,1,1,0,0,0,62.68348
7516,1,1,0,0,1,0,1,0,1,0,0,212.6415,0,0,1,0,0,0,1,1,1,1,38.34946
7517,1,1,0,0,1,0,1,0,1,0,0,232.6378,1,0,0,0,1,0,1,1,1,0,46.77756
7518,0,1,0,0,0,1,0,0,0,1,0,112.4551,0,0,0,1,0,0,1,0,0,0,52.74302
7519,0,0,1,0,0,0,1,0,0,1,0,182.447,0,1,0,0,0,1,0,1,0,0,51.73839
7520,0,1,0,0,0,0,1,0,0,0,1,92.48802,0,0,0,0,0,1,1,0,0,1,61.6107
7521,0,0,0,1,1,1,0,0,1,0,0,164.9785,0,1,0,0,1,0,1,1,0,0,70.15014
7522,0,1,0,0,1,0,1,0,0,0,1,92.5018,0,0,0,1,0,0,0,0,0,0,43.91775
7523,0,0,0,1,1,1,0,0,1,0,0,222.6281,0,1,0,0,1,0,1,1,1,0,60.45679
7524,0,1,0,0,0,1,0,0,1,0,0,149.9378,0,1,0,0,1,0,1,1,0,0,57.3854
7525,0,0,1,0,1,0,1,0,0,0,1,194.9992,1,1,0,1,0,0,1,1,0,0,42.01051
7526,0,0,1,0,0,0,1,0,0,1,0,169.9378,0,1,0,0,1,0,1,1,0,1,62.99928
7527,0,1,0,0,0,0,1,0,0,1,0,220.1185,0,0,0,0,1,0,1,1,1,0,70.36179
7528,1,1,0,0,0,0,1,0,1,0,0,222.6143,0,1,0,0,0,1,0,1,1,0,45.12504
7529,1,0,0,1,1,1,0,0,1,0,0,270.1604,1,1,1,0,0,0,1,1,1,0,50.65407
7530,0,1,0,0,0,1,0,0,1,0,0,147.4564,1,1,0,0,1,0,1,0,0,1,62.11655
7531,0,1,0,0,0,0,1,0,0,1,0,172.4624,1,0,0,1,0,0,0,0,1,0,70.67216
7532,0,1,0,0,1,1,0,0,1,0,0,152.5104,1,0,0,0,0,1,1,0,0,0,53.48518
7533,0,1,0,0,0,0,1,0,0,0,1,114.9658,0,0,0,0,0,1,1,1,0,0,52.98326
7534,0,1,0,0,1,0,0,1,0,0,1,160.0122,1,1,1,0,0,0,1,0,0,0,55.97115
7535,0,1,0,0,0,1,0,0,0,1,0,147.4601,0,1,0,1,0,0,1,0,0,0,61.16662
7536,1,0,0,1,0,1,0,0,1,0,0,255.1198,1,1,1,0,0,0,1,1,1,0,61.68428
7537,0,0,0,1,1,0,1,0,1,0,0,212.6415,0,0,0,0,1,0,1,1,1,0,70.62749
7538,0,0,1,0,1,0,1,0,0,0,1,129.995,0,0,1,0,0,0,0,0,1,0,65.39301
7539,0,0,0,1,1,0,1,0,0,1,0,162.4713,0,0,0,0,0,1,1,0,1,0,65.25688
7540,0,0,0,1,1,1,0,0,0,1,0,195.0062,1,1,0,0,0,1,1,0,0,0,56.74758
7541,0,1,0,0,0,0,1,0,1,0,0,127.4601,0,1,0,0,1,0,1,0,0,1,59.22886
7542,0,0,0,1,1,0,1,0,0,1,0,149.9621,0,0,0,1,0,0,1,0,1,0,49.61348
7543,0,0,0,1,0,1,0,0,0,1,0,169.9447,1,0,1,0,0,0,1,0,1,0,66.9099
7544,0,1,0,0,0,1,0,0,0,0,1,159.9642,1,1,1,0,0,0,0,0,1,0,63.63151
7545,0,0,0,1,1,0,1,0,1,0,0,129.9621,0,0,0,1,0,0,1,0,1,0,53.42523
7546,0,0,1,0,0,1,0,0,0,0,1,232.652,1,1,0,1,0,0,1,1,1,0,70.19371
7547,0,0,0,1,1,0,1,0,0,1,0,194.9882,1,0,0,0,1,0,1,1,0,0,54.94221
7548,0,1,0,0,0,1,0,0,0,1,0,242.6143,0,1,1,0,0,0,1,1,1,0,41.56439
7549,0,1,0,0,1,0,1,0,0,1,0,219.9902,1,1,0,1,0,0,1,0,1,0,41.95888
7550,0,1,0,0,1,0,1,0,0,1,0,192.4705,1,0,0,0,1,0,1,1,0,1,69.97129
7551,0,0,0,1,1,0,1,0,1,0,0,197.484,1,1,0,0,1,0,1,1,0,0,71.94498
7552,0,1,0,0,0,1,0,0,0,1,0,112.4551,0,0,0,0,0,1,1,0,0,0,60.29081
7553,0,1,0,0,0,0,1,0,0,1,0,179.9476,1,0,0,1,0,0,1,1,0,0,52.24584
7554,0,1,0,0,1,0,1,0,0,1,0,184.9785,0,1,0,0,0,1,1,1,0,0,48.62124
7555,0,1,0,0,0,1,0,0,0,0,1,127.4586,0,1,0,0,1,0,1,0,1,0,63.37746
7556,0,0,0,1,0,0,1,0,1,0,0,182.4433,1,1,1,0,0,0,1,1,0,0,61.88348
7557,0,1,0,0,1,0,1,0,0,0,1,150.0208,1,1,0,0,0,1,1,0,0,0,58.31897
7558,0,0,0,1,0,1,0,0,1,0,0,92.45514,0,0,1,0,0,0,1,0,0,0,62.23239
7559,0,1,0,0,1,0,1,0,1,0,0,129.9621,0,0,0,0,0,1,1,0,1,0,52.07089
7560,0,0,1,0,0,1,0,0,0,1,0,169.9741,1,1,0,0,1,0,1,0,0,0,62.00464
7561,0,0,0,1,0,1,0,0,1,0,0,149.9447,1,0,1,0,0,0,1,0,1,0,52.59552
7562,1,1,0,0,0,0,1,0,1,0,0,190.127,0,0,0,0,1,0,1,1,1,1,41.90646
7563,0,1,0,0,1,0,1,0,0,1,0,287.6427,1,1,1,0,0,0,1,1,1,0,45.84636
7564,0,0,1,0,1,0,1,0,1,0,0,139.965,0,0,0,1,0,0,1,1,0,0,66.59912
7565,0,0,0,1,1,0,1,0,0,1,0,235.1591,0,0,0,0,0,1,1,1,1,0,54.41265
7566,0,1,0,0,0,1,0,0,1,0,0,149.9378,0,1,1,0,0,0,0,1,0,0,46.92377
7567,0,1,0,0,1,0,1,0,1,0,0,144.9889,0,0,0,0,1,0,1,0,1,0,71.45998
7568,0,1,0,0,0,1,0,0,0,1,0,124.9643,0,0,0,0,1,0,1,0,0,0,52.75072
7569,0,1,0,0,0,0,0,1,0,1,0,147.4421,0,0,0,0,0,1,1,1,0,0,70.63238
7570,0,1,0,0,0,1,0,0,0,1,0,179.9476,1,0,0,0,1,0,1,1,0,0,60.69402
7571,0,1,0,0,0,0,1,0,1,0,0,172.4567,1,0,0,0,1,0,0,1,0,0,60.44201
7572,0,1,0,0,0,1,0,0,0,1,0,167.4564,1,1,0,0,1,0,1,0,0,0,57.10624
7573,1,0,1,0,1,1,0,0,1,0,0,255.1336,1,1,0,0,1,0,1,1,1,0,48.05798
7574,0,1,0,0,0,0,1,0,1,0,0,210.1051,0,1,1,0,0,0,1,1,1,0,53.5035
7575,0,1,0,0,1,1,0,0,0,0,1,187.656,0,0,0,1,0,0,1,1,1,0,62.5016
7576,0,1,0,0,0,0,1,0,0,0,1,104.9629,0,0,0,0,0,1,1,0,1,0,65.14224
7577,0,1,0,0,1,0,1,0,1,0,0,129.9621,0,0,0,0,1,0,1,0,1,1,68.47904
7578,0,1,0,0,0,0,1,0,0,1,0,179.9476,1,0,0,0,1,0,1,1,0,0,68.83185
7579,0,1,0,0,1,1,0,0,0,0,1,127.5067,0,1,0,0,1,0,1,0,0,0,60.53095
7580,0,1,0,0,0,0,1,0,0,1,0,179.9476,1,0,1,0,0,0,0,1,0,0,68.78265
7581,0,1,0,0,0,0,1,0,0,1,0,159.9512,0,0,0,0,1,0,1,1,0,1,68.98508
7582,0,1,0,0,0,0,1,0,0,0,1,147.4893,1,1,0,0,0,1,1,0,0,1,59.60106
7583,0,1,0,0,1,1,0,0,0,1,0,157.4836,1,0,0,0,0,1,1,0,0,0,39.71501
7584,0,0,1,0,0,1,0,0,1,0,0,124.9607,1,0,0,0,0,1,1,0,0,0,57.90418
7585,0,1,0,0,0,1,0,0,1,0,0,162.4538,1,0,0,0,0,1,1,0,1,0,71.76063
7586,0,1,0,0,1,1,0,0,0,1,0,164.9889,0,0,0,1,0,0,1,0,1,0,56.90458
7587,0,1,0,0,0,0,1,0,0,1,0,202.4433,1,1,0,1,0,0,1,1,0,0,71.57202
7588,0,1,0,0,1,1,0,0,0,1,0,229.9931,1,1,0,1,0,0,1,1,0,1,48.5611
7589,0,0,1,0,0,0,1,0,1,0,0,187.4673,1,1,0,0,1,0,1,0,1,0,58.2249
7590,0,0,1,0,0,1,0,0,0,0,1,137.4616,0,1,0,0,0,1,1,1,0,0,66.58823
7591,0,1,0,0,0,0,1,0,0,0,1,184.9939,1,1,0,1,0,0,1,1,0,0,61.173
7592,0,0,0,1,1,1,0,0,1,0,0,197.484,1,1,0,0,1,0,1,1,0,0,56.29735
7593,0,1,0,0,0,1,0,0,1,0,0,162.4653,1,0,1,0,0,0,1,1,0,0,70.85782
7594,0,1,0,0,0,0,1,0,0,1,0,207.6094,0,0,0,0,0,1,1,1,1,0,63.52797
7595,0,1,0,0,0,0,1,0,1,0,0,92.45514,0,0,0,0,0,1,1,0,0,0,68.64269
7596,0,0,0,1,0,1,0,0,1,0,0,210.1051,0,1,1,0,0,0,1,1,1,0,71.67026
7597,0,0,0,1,1,1,0,0,0,1,0,172.4579,0,1,0,1,0,0,1,0,1,1,62.47012
7598,0,0,0,1,1,0,1,0,0,0,1,117.5152,0,1,0,0,0,1,1,0,0,0,71.36862
7599,0,1,0,0,0,1,0,0,1,0,0,187.6094,0,0,0,0,1,0,1,1,1,0,63.35604
7600,0,0,1,0,0,1,0,0,1,0,0,92.45514,0,0,0,0,1,0,1,0,0,0,58.43075
7601,0,1,0,0,0,0,1,0,0,1,0,194.9581,1,1,0,0,1,0,1,0,1,0,50.09435
7602,0,1,0,0,0,1,0,0,1,0,0,182.4433,1,1,1,0,0,0,1,1,0,0,59.05181
7603,0,0,0,1,1,1,0,0,0,1,0,194.9882,1,0,0,1,0,0,0,1,0,0,59.84762
7604,0,0,0,1,1,1,0,0,0,1,0,160.0013,1,0,1,0,0,0,1,0,0,0,68.92748
7605,0,0,0,1,0,1,0,0,0,0,1,187.6422,0,0,0,0,1,0,1,1,1,0,66.55543
7606,0,1,0,0,0,0,1,0,0,1,0,194.9581,1,1,0,0,0,1,1,0,1,0,70.90494
7607,0,0,1,0,1,0,1,0,0,0,1,139.9816,0,1,1,0,0,0,1,0,1,0,50.77358
7608,0,1,0,0,0,0,1,0,1,0,0,129.9598,0,0,0,1,0,0,1,1,0,0,68.14733
7609,0,0,0,1,0,1,0,0,0,0,1,149.9707,0,1,0,0,0,1,1,1,0,0,67.62049
7610,0,0,1,0,0,0,1,0,0,0,1,149.9707,0,1,0,1,0,0,1,1,0,0,57.37651
7611,0,1,0,0,1,1,0,0,1,0,0,199.9902,1,1,0,0,1,0,1,0,1,0,68.59473
7612,0,0,1,0,0,1,0,0,1,0,0,162.447,0,1,0,0,1,0,1,1,0,0,51.40304
7613,0,0,0,1,0,0,1,0,1,0,0,92.45514,0,0,0,1,0,0,1,0,0,0,68.78714
7614,0,1,0,0,0,0,1,0,0,1,0,169.9447,1,0,0,0,0,1,0,0,1,0,62.30113
7615,0,1,0,0,1,1,0,0,0,1,0,152.4798,0,0,0,0,1,0,0,0,1,1,57.63584
7616,0,1,0,0,0,1,0,0,0,0,1,175.1331,0,0,0,0,0,1,1,1,1,0,53.36122
7617,0,1,0,0,1,0,1,0,0,1,0,192.4705,1,0,0,0,0,1,1,1,0,0,63.47441
7618,0,1,0,0,0,0,1,0,0,0,1,149.989,1,0,0,0,1,0,1,1,0,0,66.31026
7619,0,1,0,0,1,1,0,0,0,1,0,174.9755,0,1,1,0,0,0,1,0,1,0,51.68219
7620,0,1,0,0,0,0,1,0,1,0,0,149.9447,1,0,0,0,0,1,1,0,1,0,71.44166
7621,0,1,0,0,0,1,0,0,1,0,0,164.9715,1,0,0,0,1,0,1,0,1,0,70.82444
7622,0,1,0,0,0,1,0,0,0,1,0,114.9728,0,0,0,0,1,0,1,0,0,0,67.76809
7623,0,0,0,1,0,1,0,0,0,1,0,194.9581,1,1,1,0,0,0,1,0,1,0,56.41476
7624,0,0,1,0,0,1,0,0,1,0,0,222.6326,1,0,0,0,1,0,1,1,1,0,62.13301
7625,0,0,1,0,0,1,0,0,0,0,1,117.472,0,0,1,0,0,0,1,0,1,0,71.16551
7626,0,1,0,0,0,0,1,0,0,0,1,127.4586,0,1,0,0,0,1,1,0,1,0,68.04429
7627,0,1,0,0,1,1,0,0,1,0,0,154.9755,0,1,1,0,0,0,1,0,1,0,56.01076
7628,0,0,1,0,1,0,1,0,0,0,1,125.0073,1,0,0,0,0,1,1,0,0,0,49.85906
7629,0,1,0,0,0,1,0,0,0,1,0,192.4567,1,0,0,0,1,0,1,1,0,1,39.32461
7630,0,1,0,0,0,0,1,0,1,0,0,139.9875,1,0,0,1,0,0,1,0,0,1,68.526
7631,0,1,0,0,0,1,0,0,0,1,0,169.9447,1,0,0,0,1,0,1,0,1,0,65.36086
7632,0,0,1,0,0,1,0,0,0,0,1,147.4893,1,1,0,1,0,0,1,0,0,1,51.80639
7633,0,0,1,0,0,0,1,0,1,0,0,137.4698,1,0,0,0,1,0,1,0,0,0,66.34362
7634,1,1,0,0,1,1,0,0,0,1,0,252.6378,1,0,0,0,1,0,1,1,1,1,48.28818
7635,1,1,0,0,1,0,1,0,0,0,1,210.1518,0,1,0,0,1,0,1,1,1,0,36.82387
7636,0,0,0,1,0,1,0,0,1,0,0,142.4526,0,1,0,0,1,0,1,0,1,0,62.76892
7637,0,0,0,1,0,0,1,0,1,0,0,117.4392,0,0,1,0,0,0,0,0,1,0,55.55865
7638,0,1,0,0,0,1,0,0,1,0,0,187.6094,0,0,0,0,1,0,1,1,1,1,62.70376
7639,0,1,0,0,0,1,0,0,0,0,1,127.475,0,0,1,0,0,0,1,1,0,0,65.25844
7640,0,1,0,0,1,0,0,1,0,0,1,149.9845,0,1,0,1,0,0,1,1,0,0,50.43597
7641,0,0,0,1,1,0,1,0,0,0,1,120.0035,0,0,0,0,0,1,0,0,1,0,61.77813
7642,0,0,0,1,0,1,0,0,0,1,0,262.6106,1,1,0,1,0,0,1,1,1,0,65.03892
7643,0,1,0,0,0,1,0,0,0,0,1,175.1331,0,0,0,1,0,0,1,1,1,0,50.89092
7644,0,0,0,1,0,1,0,0,1,0,0,127.4601,0,1,1,0,0,0,1,0,0,1,67.40315
7645,0,1,0,0,0,0,1,0,0,1,0,182.4538,1,0,1,0,0,0,1,0,1,1,56.45799
7646,0,0,1,0,0,0,0,1,0,1,0,137.4392,0,0,1,0,0,0,1,0,1,0,70.27281
7647,0,1,0,0,1,1,0,0,0,1,0,157.4836,1,0,1,0,0,0,1,0,0,1,41.74273
7648,0,1,0,0,1,1,0,0,1,0,0,139.983,0,1,0,0,0,1,1,0,0,0,64.92325
7649,0,0,1,0,1,1,0,0,0,0,1,159.9942,1,0,1,0,0,0,1,1,0,0,58.76049
7650,0,0,0,1,0,1,0,0,0,1,0,127.482,0,0,1,0,0,0,1,0,0,0,48.09099
7651,0,1,0,0,0,1,0,0,0,1,0,144.9607,1,0,0,0,1,0,0,0,0,1,60.49976
7652,0,1,0,0,0,0,1,0,0,0,1,139.9678,0,1,1,0,0,0,1,0,1,0,59.84496
7653,0,0,0,1,1,0,1,0,0,1,0,127.4958,0,0,0,1,0,0,1,0,0,0,69.74808
7654,0,0,1,0,0,0,1,0,1,0,0,182.4433,1,1,0,0,0,1,1,1,0,0,63.90452
7655,1,1,0,0,0,1,0,0,1,0,0,255.1198,1,1,1,0,0,0,1,1,1,0,58.40109
7656,0,0,1,0,1,1,0,0,0,1,0,192.4705,1,0,0,0,0,1,1,1,0,0,71.52133
7657,0,1,0,0,0,0,1,0,0,1,0,147.4783,1,0,0,0,1,0,1,0,0,0,58.55948
7658,0,1,0,0,0,0,1,0,1,0,0,139.9875,1,0,1,0,0,0,1,0,0,0,64.1725
7659,0,1,0,0,1,0,1,0,0,1,0,157.4836,1,0,0,0,1,0,1,0,0,1,38.8517
7660,0,1,0,0,1,0,1,0,0,1,0,127.4958,0,0,1,0,0,0,1,0,0,0,68.41518
7661,0,0,0,1,0,1,0,0,0,1,0,179.9476,1,0,0,0,1,0,1,1,0,0,67.14449
7662,0,1,0,0,1,1,0,0,0,1,0,197.4876,0,1,0,0,0,1,1,1,0,0,66.97927
7663,0,1,0,0,0,1,0,0,0,1,0,194.9581,1,1,0,0,1,0,1,0,1,0,65.98685
7664,0,0,1,0,1,0,1,0,1,0,0,129.9621,0,0,1,0,0,0,1,0,1,0,46.58138
7665,0,0,0,1,0,1,0,0,0,0,1,197.6288,0,1,0,0,1,0,1,1,1,0,63.13521
7666,0,1,0,0,0,0,1,0,0,1,0,174.9618,0,1,0,1,0,0,1,0,1,1,58.172
7667,0,0,0,1,1,0,1,0,1,0,0,197.484,1,1,0,0,1,0,1,1,0,1,68.3119
7668,0,0,1,0,0,1,0,0,0,1,0,179.9476,1,0,0,0,0,1,1,1,0,0,71.25643
7669,0,0,0,1,0,0,1,0,0,1,0,182.4538,1,0,0,0,1,0,1,0,1,1,57.89761
7670,0,1,0,0,0,1,0,0,0,1,0,210.127,0,0,1,0,0,0,1,1,1,0,60.89154
7671,0,0,0,1,0,1,0,0,1,0,0,149.9741,1,1,0,1,0,0,1,0,0,0,48.3857
7672,0,0,1,0,0,0,1,0,0,1,0,222.6362,0,0,1,0,0,0,0,1,1,0,71.95713
7673,0,1,0,0,1,0,1,0,1,0,0,270.1604,1,1,1,0,0,0,0,1,1,0,67.08693
7674,0,0,1,0,0,0,1,0,1,0,0,210.1051,0,1,0,1,0,0,1,1,1,0,65.13005
7675,0,1,0,0,1,1,0,0,0,1,0,217.484,1,1,0,0,1,0,1,1,0,0,61.73523
7676,0,0,0,1,1,1,0,0,0,0,1,162.5119,1,0,0,1,0,0,1,1,0,0,71.81426
7677,0,1,0,0,1,0,1,0,0,0,1,129.995,0,0,0,0,1,0,1,0,1,0,49.20927
7678,0,1,0,0,0,1,0,0,0,1,0,182.447,0,1,0,0,1,0,1,1,0,0,64.88531
7679,0,0,1,0,1,1,0,0,0,0,1,222.6609,0,1,0,0,1,0,1,1,1,0,40.24973
7680,1,1,0,0,1,0,0,1,1,0,0,212.6415,0,0,0,0,1,0,1,1,1,1,69.97649
7681,0,1,0,0,1,1,0,0,0,1,0,184.9853,1,0,0,0,0,1,1,0,1,0,58.34647
7682,0,0,0,1,0,0,1,0,0,1,0,167.4564,1,1,1,0,0,0,1,0,0,0,42.34953
7683,0,0,0,1,0,1,0,0,0,0,1,147.4893,1,1,0,0,1,0,1,0,0,0,57.11409
7684,0,1,0,0,1,1,0,0,0,0,1,160.0122,1,1,0,0,0,1,1,0,0,1,54.37108
7685,0,0,1,0,1,1,0,0,0,1,0,229.9931,1,1,0,0,1,0,1,1,0,1,64.26648
7686,0,0,1,0,0,1,0,0,0,1,0,242.6326,1,0,0,1,0,0,1,1,1,0,69.13737
7687,1,1,0,0,1,0,1,0,1,0,0,225.1457,0,1,0,0,1,0,1,1,1,1,46.24205
7688,0,1,0,0,1,1,0,0,1,0,0,164.9785,0,1,0,0,0,1,1,1,0,0,54.26571
7689,0,1,0,0,1,1,0,0,1,0,0,139.983,0,1,1,0,0,0,1,0,0,1,59.31818
7690,0,0,1,0,0,0,1,0,0,1,0,144.9607,1,0,0,1,0,0,1,0,0,0,69.33555
7691,1,1,0,0,0,1,0,0,1,0,0,210.1051,0,1,1,0,0,0,1,1,1,0,63.17917
7692,1,1,0,0,0,1,0,0,1,0,0,232.624,1,0,1,0,0,0,1,1,1,0,60.45619
7693,0,0,1,0,1,0,1,0,0,0,1,127.4887,0,0,0,0,1,0,1,1,0,0,55.68371
7694,0,0,0,1,0,1,0,0,0,0,1,124.9935,1,0,1,0,0,0,1,0,0,0,38.06839
7695,0,0,1,0,0,1,0,0,0,0,1,212.6557,0,1,1,0,0,0,1,1,1,0,57.70698
7696,0,0,0,1,1,1,0,0,1,0,0,270.1604,1,1,0,0,1,0,1,1,1,0,44.60467
7697,0,1,0,0,1,1,0,0,1,0,0,142.4827,0,0,0,0,1,0,1,1,0,0,71.28653
7698,0,0,1,0,0,0,1,0,0,0,1,187.6422,0,0,0,0,0,1,1,1,1,0,71.37419
7699,0,0,0,1,0,0,1,0,0,1,0,169.9447,1,0,0,0,1,0,1,0,1,0,62.02081
7700,0,0,1,0,1,1,0,0,0,0,1,139.9816,0,1,0,0,1,0,1,0,1,1,67.98776
7701,0,0,1,0,1,0,1,0,0,1,0,220.1323,0,0,0,0,0,1,0,1,1,0,50.52613
7702,0,1,0,0,1,1,0,0,0,1,0,169.9928,1,0,0,1,0,0,1,0,0,0,61.00511
7703,0,0,0,1,0,1,0,0,0,1,0,167.4564,1,1,1,0,0,0,1,0,0,0,59.93377
7704,0,0,0,1,1,1,0,0,0,0,1,162.5005,1,0,0,0,0,1,1,0,1,0,61.0006
7705,0,1,0,0,1,1,0,0,0,1,0,172.4579,0,1,1,0,0,0,1,0,1,1,66.7755
7706,0,0,0,1,0,0,1,0,0,0,1,114.9658,0,0,1,0,0,0,0,1,0,1,69.31336
7707,1,1,0,0,1,0,1,0,1,0,0,255.1336,1,1,0,0,1,0,1,1,1,0,61.67106
7708,0,0,0,1,0,1,0,0,0,0,1,102.4746,0,1,1,0,0,0,1,0,0,0,60.1778
7709,0,1,0,0,0,0,1,0,0,1,0,134.9509,0,1,0,0,1,0,1,0,0,0,64.36371
7710,0,0,1,0,0,1,0,0,1,0,0,149.9378,0,1,0,1,0,0,1,1,0,0,67.71776
7711,0,1,0,0,0,0,1,0,1,0,0,139.9349,0,1,0,0,0,1,1,0,1,0,67.70719
7712,0,0,0,1,0,0,1,0,0,0,1,149.9707,0,1,0,0,0,1,1,1,0,0,59.71984
7713,0,0,0,1,1,0,1,0,1,0,0,159.9794,1,1,0,0,1,0,1,0,0,0,67.75523
7714,0,0,1,0,0,1,0,0,1,0,0,104.9643,0,0,0,1,0,0,1,0,0,0,56.26602
7715,0,1,0,0,0,0,0,1,0,1,0,242.6143,0,1,1,0,0,0,0,1,1,0,62.65179
7716,0,0,0,1,1,1,0,0,0,1,0,140.0049,0,0,1,0,0,0,1,0,0,1,66.20027
7717,0,0,0,1,0,0,1,0,0,0,1,169.9671,1,1,1,0,0,0,1,1,0,0,49.26352
7718,0,0,1,0,1,1,0,0,1,0,0,149.9928,1,0,0,0,0,1,1,0,0,0,59.3332
7719,0,1,0,0,0,0,1,0,0,1,0,159.9349,0,1,0,1,0,0,1,0,1,0,69.54666
7720,0,0,0,1,0,1,0,0,1,0,0,245.1283,1,1,0,1,0,0,1,1,1,0,54.16378
7721,0,1,0,0,0,1,0,0,0,0,1,172.4848,1,1,1,0,0,0,1,1,0,1,60.69643
7722,0,0,0,1,0,0,1,0,1,0,0,187.6094,0,0,0,0,1,0,1,1,1,0,66.67317
7723,0,1,0,0,1,0,1,0,1,0,0,200.1323,0,0,0,1,0,0,1,1,1,0,45.80397
7724,0,1,0,0,1,1,0,0,0,1,0,169.9928,1,0,0,1,0,0,1,0,0,1,58.2078
7725,0,0,0,1,1,1,0,0,0,1,0,192.4705,1,0,0,0,0,1,1,1,0,0,62.98803
7726,0,1,0,0,0,0,1,0,0,1,0,262.6106,1,1,0,0,1,0,1,1,1,1,67.50861
7727,0,0,0,1,0,1,0,0,0,1,0,174.9618,0,1,0,0,1,0,1,0,1,0,67.96418
7728,0,1,0,0,0,1,0,0,0,1,0,179.9656,1,1,0,0,0,1,1,0,0,0,71.4869
7729,0,0,1,0,1,1,0,0,0,1,0,184.9853,1,0,0,0,0,1,1,0,1,0,66.63268
7730,0,0,1,0,1,1,0,0,0,0,1,172.4871,1,1,0,0,1,0,1,0,1,0,70.43313
7731,0,1,0,0,0,1,0,0,0,1,0,147.4783,1,0,0,0,0,1,1,0,0,0,46.98814
7732,0,0,1,0,0,1,0,0,1,0,0,149.9447,1,0,0,0,1,0,1,0,1,0,70.69978
7733,0,1,0,0,0,0,1,0,0,1,0,192.4567,1,0,0,0,0,1,1,1,0,0,61.12405
7734,0,1,0,0,0,0,1,0,1,0,0,127.4601,0,1,0,0,1,0,1,0,0,0,61.4665
7735,0,1,0,0,0,1,0,0,0,0,1,102.4746,0,1,0,0,1,0,1,0,0,0,56.77763
7736,0,1,0,0,0,1,0,0,0,1,0,255.1417,1,0,0,1,0,0,1,1,1,0,58.6688
7737,0,0,1,0,1,1,0,0,1,0,0,200.1323,0,0,0,1,0,0,1,1,1,0,54.67568
7738,0,0,1,0,0,1,0,0,0,1,0,157.4698,1,0,0,0,1,0,1,0,0,0,51.11345
7739,0,0,1,0,1,0,1,0,0,1,0,162.5007,0,1,0,0,1,0,1,0,0,1,63.07329
7740,0,1,0,0,1,0,1,0,0,1,0,172.4579,0,1,1,0,0,0,1,0,1,0,66.81169
