,Tenure,Bandwidth_GB_Year,Churn,OnlineBackup,DeviceProtection,Area_Rural,Area_Suburban,Area_Urban,Contract_MonthToMonth,Contract_OneYear,Contract_TwoYear
7109,59.33894,5958.978015,0,1,1,1,0,0,1,0,0
7110,63.411,5483.967712,0,0,1,0,1,0,0,1,0
7111,47.87116,4524.812836,0,0,1,0,1,0,0,1,0
7112,71.83307,6246.238872,0,0,1,0,1,0,1,0,0
7113,65.01825,6088.936104,0,0,1,1,0,0,0,1,0
7114,70.41132,6376.238465,0,0,0,0,1,0,1,0,0
7115,53.81882,4896.644429,0,1,0,0,1,0,0,0,1
7116,46.88518,3891.647782,0,0,0,1,0,0,1,0,0
7117,53.92549,5288.937008,0,1,0,1,0,0,0,0,1
7118,63.6037,5857.586671,1,1,1,0,1,0,1,0,0
7119,60.45093,5609.120133,0,1,1,0,0,1,0,1,0
7120,59.11937,5322.673552,0,0,0,1,0,0,1,0,0
7121,53.66352,4926.633778,0,1,0,1,0,0,0,0,1
7122,48.99429,4133.654101,0,0,1,1,0,0,0,0,1
7123,65.15223,5624.339387,0,1,0,1,0,0,0,0,1
7124,63.20353,5699.383058,0,0,0,0,0,1,0,0,1
7125,65.06377,5739.855932,0,1,1,1,0,0,1,0,0
7126,55.85956,4701.013371,0,0,0,0,0,1,1,0,0
7127,48.36269,4652.112318,0,0,1,0,1,0,1,0,0
7128,58.65554,5400.888902,0,0,0,1,0,0,1,0,0
7129,56.20104,5241.552098,0,0,0,0,0,1,0,1,0
7130,70.20428,6805.77977,0,1,0,0,0,1,0,0,1
7131,70.69395,6557.309417,0,0,1,0,1,0,1,0,0
7132,69.46066,6002.2228,0,0,0,1,0,0,1,0,0
7133,65.61564,6096.007893,0,1,0,1,0,0,1,0,0
7134,63.80215,6020.055985,0,1,0,0,0,1,1,0,0
7135,54.07728,4605.854101,0,0,1,0,0,1,0,1,0
7136,71.11027,6510.690917,0,0,0,0,1,0,1,0,0
7137,52.48944,4561.48499,0,1,0,0,1,0,0,1,0
7138,57.96945,5168.943477,0,0,1,0,0,1,0,0,1
7139,69.99569,6161.278314,0,1,0,0,1,0,0,1,0
7140,69.29186,6273.992363,0,1,1,1,0,0,0,0,1
7141,62.50474,5975.718085,0,0,0,0,1,0,0,1,0
7142,64.94284,5953.457873,0,0,1,0,0,1,0,0,1
7143,71.31402,6619.007955,0,0,1,0,0,1,0,0,1
7144,63.56516,5499.021787,0,0,1,0,1,0,1,0,0
7145,62.82563,5718.653054,0,1,1,1,0,0,0,0,1
7146,56.27454,5582.738002,1,0,1,0,0,1,1,0,0
7147,69.86009,6431.749062,0,0,1,1,0,0,0,0,1
7148,53.02997,4571.59639,0,0,0,0,1,0,0,0,1
7149,68.28597,5988.775784,0,1,1,1,0,0,0,0,1
7150,57.95136,5403.266437,0,1,1,0,0,1,1,0,0
7151,63.55356,5586.045656,0,0,0,0,0,1,1,0,0
7152,44.19918,3922.960514,0,1,0,0,0,1,1,0,0
7153,68.62845,6175.153891,0,0,0,0,1,0,0,1,0
7154,70.64083,6146.916544,0,0,1,0,1,0,1,0,0
7155,54.57315,5025.332968,0,1,0,0,1,0,0,0,1
7156,71.35208,6816.033585,0,0,1,0,1,0,0,1,0
7157,53.06217,5172.214852,0,1,1,0,0,1,1,0,0
7158,68.93442,6505.956504,0,0,1,0,0,1,1,0,0
7159,68.40649,5879.343088,0,1,1,0,0,1,1,0,0
7160,66.64301,6175.920386,0,1,0,0,1,0,0,0,1
7161,40.62433,3542.766428,0,1,0,0,1,0,1,0,0
7162,69.35044,6080.464463,0,1,1,0,0,1,1,0,0
7163,66.67798,6150.804869,0,1,0,0,1,0,0,0,1
7164,63.69896,5740.41201,0,1,0,1,0,0,1,0,0
7165,66.68874,5572.805273,0,0,0,0,0,1,1,0,0
7166,60.35977,5796.781424,0,0,0,1,0,0,0,0,1
7167,63.96748,5847.186613,0,0,1,0,0,1,1,0,0
7168,58.99154,5490.29487,0,1,1,0,1,0,0,1,0
7169,63.20516,5437.952701,0,1,1,1,0,0,0,1,0
7170,63.84205,5910.056992,0,1,0,0,0,1,0,1,0
7171,63.93709,5575.295805,0,0,1,1,0,0,1,0,0
7172,46.41276,4872.598082,0,1,0,1,0,0,0,1,0
7173,62.06064,5396.112945,0,0,0,0,1,0,1,0,0
7174,61.72511,5234.822519,0,0,0,0,0,1,0,1,0
7175,64.90704,5690.994186,0,0,1,0,0,1,1,0,0
7176,65.74105,5480.31735,0,0,1,0,0,1,0,0,1
7177,56.87027,5331.531612,0,0,1,1,0,0,1,0,0
7178,57.62165,5473.238444,0,0,0,0,1,0,0,1,0
7179,71.09119,6469.597429,0,0,0,1,0,0,0,0,1
7180,58.8721,5045.935401,0,0,1,0,0,1,1,0,0
7181,48.25936,4755.552483,0,1,1,0,1,0,0,1,0
7182,64.26003,5732.940723,0,1,0,0,1,0,0,1,0
7183,48.80395,4615.321143,0,0,0,0,1,0,1,0,0
7184,47.95497,4421.995837,0,0,0,1,0,0,1,0,0
7185,68.7146,5897.501471,0,1,1,0,0,1,0,1,0
7186,51.30214,4954.889726,0,1,1,1,0,0,1,0,0
7187,62.27403,5998.575756,0,0,0,0,0,1,0,0,1
7188,58.13955,5046.115879,0,0,0,0,0,1,1,0,0
7189,43.59094,3858.410287,0,1,0,1,0,0,1,0,0
7190,69.81507,6727.977262,0,0,0,1,0,0,0,1,0
7191,48.15455,4368.424816,0,0,1,0,0,1,1,0,0
7192,51.95009,4955.138722,0,0,0,0,0,1,0,1,0
7193,53.77192,5484.556598,0,1,1,0,0,1,0,0,1
7194,67.29113,6062.107187,0,1,1,0,1,0,0,1,0
7195,54.26701,5157.491329,0,1,0,1,0,0,1,0,0
7196,66.74885,6601.001727,0,0,1,0,0,1,0,0,1
7197,47.77726,4520.939364,0,1,1,1,0,0,1,0,0
7198,69.91626,6087.466768,0,0,0,0,1,0,1,0,0
7199,49.74162,4844.338366,0,1,1,0,0,1,0,1,0
7200,49.40819,4826.083597,0,1,0,0,1,0,1,0,0
7201,54.04994,4956.725532,0,0,1,0,0,1,1,0,0
7202,54.95441,4974.094369,0,0,1,0,1,0,0,1,0
7203,69.93726,5975.247846,0,1,0,0,0,1,1,0,0
7204,64.63609,5661.026883,0,0,1,0,1,0,1,0,0
7205,70.96989,6335.562326,0,0,0,0,0,1,1,0,0
7206,54.04993,4981.747627,0,1,1,0,1,0,1,0,0
7207,48.56111,4282.995447,0,1,1,0,1,0,1,0,0
7208,63.69034,5600.294614,0,1,1,0,0,1,0,0,1
7209,69.62423,6689.748754,0,1,0,0,1,0,0,1,0
7210,71.79034,6025.591215,0,0,0,0,0,1,1,0,0
7211,71.39672,6403.802048,0,0,0,0,0,1,1,0,0
7212,65.80077,6236.509405,0,0,1,1,0,0,1,0,0
7213,56.37128,5085.716683,0,0,1,0,0,1,0,1,0
7214,55.00167,4727.77449,0,0,1,0,1,0,1,0,0
7215,69.03254,6814.653649,0,0,1,0,1,0,1,0,0
7216,51.08527,4969.700877,0,1,0,0,0,1,0,1,0
7217,49.6365,4147.198681,0,0,1,1,0,0,1,0,0
7218,61.11248,5894.713365,0,1,0,0,0,1,1,0,0
7219,66.84316,5817.135191,0,1,0,1,0,0,1,0,0
7220,52.96043,4522.22905,0,1,0,0,0,1,0,0,1
7221,59.94749,5377.225984,0,1,0,0,1,0,1,0,0
7222,69.14226,6260.501439,0,0,1,0,0,1,1,0,0
7223,63.39679,5486.549081,0,0,1,1,0,0,1,0,0
7224,50.34057,4614.576112,0,1,0,0,1,0,1,0,0
7225,69.96882,6336.053167,0,1,0,0,0,1,0,0,1
7226,52.3021,4698.191872,0,0,1,1,0,0,0,0,1
7227,69.09962,5901.269005,0,0,1,0,1,0,0,1,0
7228,60.76389,5701.462059,0,0,0,0,1,0,0,1,0
7229,54.38925,4952.728891,0,1,1,0,1,0,0,0,1
7230,60.75202,5233.900981,0,0,0,1,0,0,1,0,0
7231,71.23368,6293.395149,0,0,1,0,1,0,0,1,0
7232,71.38558,6988.587622,0,1,1,0,1,0,1,0,0
7233,61.97804,5614.133645,0,1,1,0,0,1,0,0,1
7234,68.61879,6159.246097,0,1,1,0,0,1,0,0,1
7235,52.07056,4558.313091,0,1,0,1,0,0,0,0,1
7236,70.45979,6186.049801,0,0,1,1,0,0,0,1,0
7237,44.79742,4513.977095,0,0,0,0,1,0,1,0,0
7238,55.98127,4894.242924,0,0,1,1,0,0,1,0,0
7239,59.49558,5042.294567,0,1,0,1,0,0,0,0,1
7240,56.68304,5199.488203,0,1,0,0,0,1,0,0,1
7241,69.5381,6857.221544,0,0,0,0,0,1,0,0,1
7242,70.49801,6282.781525,0,0,0,1,0,0,1,0,0
7243,49.01677,4249.059682,0,0,0,0,1,0,0,0,1
7244,68.26818,5965.540287,0,0,0,0,1,0,0,0,1
7245,56.73616,5061.552514,0,0,0,0,1,0,1,0,0
7246,63.09122,5405.598202,1,1,1,1,0,0,1,0,0
7247,45.19194,3921.432791,0,0,1,1,0,0,1,0,0
7248,53.9154,5304.643513,0,0,0,0,1,0,0,1,0
7249,70.09511,6576.787992,0,1,1,0,0,1,0,0,1
7250,69.1503,6477.148408,0,1,0,0,1,0,0,1,0
7251,67.19853,6427.889022,0,0,1,0,1,0,1,0,0
7252,60.7425,5241.582205,0,0,1,0,0,1,0,0,1
7253,59.21096,5824.726674,0,1,0,1,0,0,0,1,0
7254,66.54966,5875.620719,0,1,0,0,1,0,1,0,0
7255,57.50632,5434.927441,0,1,0,0,1,0,0,0,1
7256,64.52906,5587.309027,0,0,0,0,0,1,1,0,0
7257,62.5497,5849.697782,0,0,0,0,1,0,0,0,1
7258,61.82628,5408.328182,0,1,0,0,0,1,0,0,1
7259,59.98863,5213.694521,0,0,1,0,1,0,0,0,1
7260,70.32865,6581.526436,0,0,0,0,1,0,1,0,0
7261,44.52947,3930.941783,0,0,0,1,0,0,0,1,0
7262,70.6573,6199.853857,0,1,0,0,0,1,0,0,1
7263,71.83088,6038.002387,0,0,0,0,1,0,1,0,0
7264,54.23655,5146.161642,0,1,0,0,1,0,0,0,1
7265,59.3991,5709.290774,0,1,1,0,0,1,1,0,0
7266,57.41425,4996.095261,0,1,0,0,1,0,1,0,0
7267,68.72245,5864.530305,0,0,0,0,0,1,1,0,0
7268,48.48324,4482.710196,0,0,0,1,0,0,0,0,1
7269,70.54943,6147.295218,0,0,0,0,1,0,1,0,0
7270,57.6549,5652.677937,0,1,0,0,1,0,0,0,1
7271,63.21638,5597.695081,0,1,0,0,0,1,1,0,0
7272,67.66242,5926.760477,0,0,0,0,0,1,1,0,0
7273,61.39024,5809.538819,0,1,1,0,1,0,0,0,1
7274,65.01857,5665.576718,0,1,0,1,0,0,1,0,0
7275,63.23545,6210.36612,0,1,0,1,0,0,1,0,0
7276,70.71182,5993.09022,0,1,0,0,0,1,1,0,0
7277,69.01347,6322.625755,0,1,1,0,0,1,0,0,1
7278,67.31311,5646.557605,0,0,1,0,1,0,1,0,0
7279,69.88786,6442.923528,0,0,0,1,0,0,0,0,1
7280,57.06138,5641.483426,1,1,0,0,1,0,1,0,0
7281,57.07901,4991.10888,0,0,1,0,1,0,1,0,0
7282,68.33384,5570.802113,0,0,0,1,0,0,1,0,0
7283,55.69275,4711.062821,0,0,1,1,0,0,1,0,0
7284,65.50792,5671.770421,0,0,0,0,1,0,0,0,1
7285,53.53017,4958.500526,0,1,0,1,0,0,0,1,0
7286,46.21777,4042.881848,0,0,1,0,0,1,1,0,0
7287,65.93142,5985.296176,0,0,0,0,1,0,1,0,0
7288,61.35337,5255.178769,0,1,1,1,0,0,1,0,0
7289,66.2968,5947.364442,0,0,1,1,0,0,0,0,1
7290,57.10479,5611.83506,1,0,0,0,1,0,1,0,0
7291,61.9635,5965.231611,0,1,1,1,0,0,0,1,0
7292,52.53762,4654.72171,0,1,1,0,1,0,0,1,0
7293,48.17117,4760.987806,0,0,1,1,0,0,0,0,1
7294,69.81825,6556.237246,0,0,1,0,0,1,0,1,0
7295,66.19713,5467.675628,0,0,0,1,0,0,1,0,0
7296,59.53825,5934.1799,0,1,0,0,0,1,1,0,0
7297,54.64119,5920.52411,0,1,0,0,0,1,0,0,1
7298,54.01325,5203.678475,0,0,0,0,0,1,1,0,0
7299,63.43312,5781.814396,0,1,1,1,0,0,0,1,0
7300,56.53814,5126.470699,0,1,0,1,0,0,1,0,0
7301,64.9277,5835.311159,0,1,1,0,1,0,0,0,1
7302,63.63211,5471.963232,0,0,0,0,1,0,0,1,0
7303,49.26265,4707.304977,0,1,0,0,0,1,1,0,0
7304,62.64968,5812.078197,0,0,1,1,0,0,0,0,1
7305,57.86878,5118.485777,0,0,0,0,1,0,1,0,0
7306,48.39095,4402.52349,0,0,1,0,1,0,1,0,0
7307,59.6238,5755.570849,0,1,0,0,1,0,0,0,1
7308,61.30659,5777.009445,0,0,1,0,1,0,1,0,0
7309,64.29382,5837.413915,0,0,0,1,0,0,1,0,0
7310,51.62495,5335.120882,0,0,0,0,1,0,1,0,0
7311,53.07792,4723.704977,0,0,0,0,1,0,1,0,0
7312,68.57417,6572.766125,0,0,0,0,0,1,0,0,1
7313,63.73496,6018.481264,0,1,1,1,0,0,0,1,0
7314,59.66552,5511.495437,0,1,0,0,1,0,0,1,0
7315,63.7669,6113.785106,0,0,1,0,0,1,0,0,1
7316,49.92224,4914.99202,0,1,0,0,1,0,0,1,0
7317,45.8143,4122.56284,0,0,0,1,0,0,0,0,1
7318,69.348,5799.124998,0,1,0,0,1,0,0,0,1
7319,66.31286,6321.808564,0,0,0,1,0,0,0,1,0
7320,71.27541,6370.865009,0,1,1,0,1,0,0,0,1
7321,66.99456,6740.868766,0,0,1,0,0,1,0,0,1
7322,59.90148,5217.193169,0,1,0,0,0,1,1,0,0
7323,47.30434,4610.488208,0,1,0,0,1,0,1,0,0
7324,52.09557,4879.170769,0,0,1,1,0,0,0,1,0
7325,61.37365,5626.567359,0,1,0,1,0,0,0,1,0
7326,49.61909,4629.932238,0,0,1,0,0,1,0,1,0
7327,53.96674,4683.762963,0,0,0,0,0,1,0,1,0
7328,56.26118,5302.002755,1,1,0,0,1,0,1,0,0
7329,59.49517,5274.614337,0,1,0,0,1,0,1,0,0
7330,47.2887,4423.213665,0,0,1,1,0,0,0,1,0
7331,47.99026,4728.939595,0,0,1,1,0,0,1,0,0
7332,60.89564,5696.26264,0,1,0,0,1,0,0,1,0
7333,56.56535,5078.641529,0,0,1,0,0,1,1,0,0
7334,70.32404,6325.692413,0,0,0,1,0,0,1,0,0
7335,45.09367,4772.225208,1,1,0,0,0,1,0,0,1
7336,58.77685,5210.637512,0,0,1,0,1,0,1,0,0
7337,56.81197,5377.598586,0,0,1,1,0,0,1,0,0
7338,44.39952,3748.057497,0,0,1,0,1,0,1,0,0
7339,48.10173,4790.240813,0,1,0,0,1,0,1,0,0
7340,68.29561,6054.932884,0,1,1,0,0,1,0,0,1
7341,63.64732,5734.616741,0,1,0,0,1,0,0,0,1
7342,66.60033,6420.118468,0,0,0,0,1,0,0,0,1
7343,60.11026,5468.830044,0,0,0,1,0,0,0,0,1
7344,43.8884,3989.844733,0,0,1,0,1,0,0,0,1
7345,66.49135,5976.795747,0,0,1,1,0,0,1,0,0
7346,64.00973,5499.748153,0,1,0,0,1,0,0,0,1
7347,63.88775,5930.862567,0,1,0,0,1,0,0,1,0
7348,56.56864,4995.058092,0,1,0,1,0,0,1,0,0
7349,44.92225,4291.029972,0,1,1,0,0,1,1,0,0
7350,59.82583,5774.350984,0,1,0,1,0,0,0,0,1
7351,63.84542,5955.858742,0,0,0,0,1,0,0,0,1
7352,66.86351,5766.235014,0,1,1,1,0,0,0,1,0
7353,58.50292,5269.166004,0,1,0,0,0,1,0,1,0
7354,45.91201,4492.115868,1,0,1,0,0,1,1,0,0
7355,66.43229,6437.319274,0,1,0,0,1,0,1,0,0
7356,69.50693,6034.69613,0,1,0,1,0,0,1,0,0
7357,49.53164,4275.271246,0,1,0,0,0,1,1,0,0
7358,37.33507,3277.279641,0,0,0,0,0,1,1,0,0
7359,68.08474,6349.768903,0,0,1,1,0,0,1,0,0
7360,42.64646,4095.787596,0,1,1,0,1,0,0,1,0
7361,63.42517,5552.848067,0,0,0,0,0,1,1,0,0
7362,68.80222,6416.029238,0,1,0,0,1,0,1,0,0
7363,59.9755,5770.027634,0,1,1,1,0,0,1,0,0
7364,64.29675,6432.95498,0,1,1,0,1,0,1,0,0
7365,44.04708,4528.254142,0,0,0,0,0,1,0,0,1
7366,44.60874,3777.403759,0,1,1,0,0,1,0,0,1
7367,58.80144,5468.390333,0,1,1,0,1,0,1,0,0
7368,40.91782,3895.327082,0,0,0,0,0,1,0,0,1
7369,67.87033,5964.398265,0,1,1,0,0,1,0,1,0
7370,62.76856,5486.682465,0,0,0,1,0,0,0,0,1
7371,61.45515,5486.72348,0,0,1,0,0,1,0,0,1
7372,64.22853,5777.579326,0,0,0,0,0,1,0,1,0
7373,48.25673,4103.479649,0,1,0,0,1,0,0,1,0
7374,45.15306,4037.157006,0,0,0,1,0,0,0,0,1
7375,69.05527,6243.093544,0,1,0,0,0,1,0,0,1
7376,47.02083,4064.656734,0,0,0,0,1,0,1,0,0
7377,55.54544,4729.636324,0,0,1,0,1,0,1,0,0
7378,44.29563,4511.720825,0,1,1,1,0,0,0,0,1
7379,51.83423,4912.438643,0,1,0,1,0,0,1,0,0
7380,50.68244,4744.550399,0,0,1,0,0,1,1,0,0
7381,70.23581,6548.644506,0,0,0,0,1,0,0,1,0
7382,54.28465,4681.080835,0,0,0,0,1,0,1,0,0
7383,67.96008,6140.731914,0,1,0,1,0,0,1,0,0
7384,71.11595,6490.921609,0,1,0,0,1,0,1,0,0
7385,56.1113,5338.007308,0,0,1,1,0,0,1,0,0
7386,53.90815,4996.04596,0,0,0,0,1,0,0,0,1
7387,59.15954,5160.332033,0,0,1,0,0,1,1,0,0
7388,61.52081,5777.025623,0,1,1,1,0,0,1,0,0
7389,66.72374,6450.35056,0,0,0,0,1,0,1,0,0
7390,59.7815,5913.530314,0,0,1,0,1,0,1,0,0
7391,50.01323,4239.183678,0,1,1,0,1,0,1,0,0
7392,61.95264,5399.959925,0,0,1,1,0,0,1,0,0
7393,62.95177,5918.124559,0,0,1,0,0,1,0,1,0
7394,51.58437,4987.482025,0,0,1,0,1,0,1,0,0
7395,71.32292,6768.49967,0,1,0,1,0,0,1,0,0
7396,70.02963,5974.900569,0,0,0,0,0,1,1,0,0
7397,46.63035,3980.552637,0,0,0,0,1,0,1,0,0
7398,46.50319,4034.305669,0,0,0,0,1,0,1,0,0
7399,69.9263,6820.82156,0,1,1,0,1,0,0,1,0
7400,63.86407,5382.496895,0,0,0,0,1,0,0,1,0
7401,63.60301,6329.040598,0,0,1,0,0,1,1,0,0
7402,62.57813,5857.181194,0,1,0,1,0,0,1,0,0
7403,57.08875,5084.877488,0,1,1,1,0,0,1,0,0
7404,62.56329,5510.00981,0,0,1,0,1,0,0,0,1
7405,41.14853,3916.615527,0,1,0,1,0,0,1,0,0
7406,42.52243,3754.296166,0,0,1,1,0,0,0,1,0
7407,57.43857,5327.251383,0,1,1,1,0,0,1,0,0
7408,54.84444,4835.663594,0,0,0,0,1,0,0,1,0
7409,58.19013,5124.938421,0,1,1,1,0,0,0,1,0
7410,49.99506,4636.850137,0,0,0,0,1,0,1,0,0
7411,69.37716,6542.285377,0,0,0,0,0,1,0,1,0
7412,64.63454,5782.589893,0,1,1,1,0,0,0,0,1
7413,62.32227,5812.302388,0,1,0,0,1,0,0,0,1
7414,69.03225,5925.026826,0,0,0,0,0,1,1,0,0
7415,51.58906,4774.105626,0,0,0,1,0,0,1,0,0
7416,70.77308,6550.573563,0,0,0,0,0,1,0,0,1
7417,38.36776,3805.559709,1,0,0,0,1,0,1,0,0
7418,64.86671,5640.714867,0,1,1,0,1,0,0,1,0
7419,65.31996,5722.173958,0,0,0,1,0,0,1,0,0
7420,71.25511,6754.429939,0,1,1,0,1,0,1,0,0
7421,41.37315,3943.462001,0,0,0,1,0,0,0,1,0
7422,60.7303,5729.627989,0,1,0,0,0,1,0,1,0
7423,53.82086,5060.874121,0,1,0,0,1,0,1,0,0
7424,68.86725,6014.982252,0,0,0,1,0,0,1,0,0
7425,66.31705,5753.824737,0,1,0,1,0,0,1,0,0
7426,68.82379,6000.114125,0,1,0,1,0,0,1,0,0
7427,59.28871,5328.076501,0,1,0,0,1,0,0,0,1
7428,63.95686,5461.972077,0,1,1,1,0,0,1,0,0
7429,47.91529,4393.136079,0,1,0,0,0,1,0,0,1
7430,48.68893,4615.877756,0,1,1,1,0,0,0,0,1
7431,67.04659,5521.842531,0,0,0,0,1,0,0,0,1
7432,45.23339,4070.801017,0,1,1,1,0,0,0,0,1
7433,47.57047,4591.422629,1,0,1,0,0,1,1,0,0
7434,63.70026,5562.243986,0,0,1,0,1,0,1,0,0
7435,43.63637,4162.046301,0,0,1,0,1,0,1,0,0
7436,55.67036,5509.37969,0,0,1,1,0,0,1,0,0
7437,70.18772,6373.036903,0,0,0,0,0,1,1,0,0
7438,62.281,6123.627846,0,1,0,0,0,1,0,0,1
7439,53.13301,4962.835767,0,0,1,0,1,0,0,0,1
7440,58.79677,4696.276365,0,0,0,0,1,0,1,0,0
7441,64.91269,5390.143405,0,0,0,0,0,1,1,0,0
7442,71.14876,6597.462528,0,1,1,1,0,0,0,0,1
7443,65.80384,6823.312804,0,1,1,0,1,0,0,0,1
7444,71.20051,6397.088048,1,0,1,0,1,0,1,0,0
7445,67.19921,5806.242503,0,0,1,0,0,1,0,0,1
7446,41.4761,3432.332098,0,0,1,0,0,1,0,0,1
7447,62.07668,5624.996529,0,0,0,0,1,0,1,0,0
7448,67.65143,6039.469343,0,0,1,0,1,0,1,0,0
7449,46.87676,4607.641291,0,0,0,1,0,0,0,1,0
7450,63.71587,6228.991967,0,0,1,1,0,0,1,0,0
7451,65.11128,5681.82038,0,0,1,0,1,0,1,0,0
7452,68.67996,6428.102346,0,1,1,1,0,0,1,0,0
7453,65.46719,6145.391472,0,1,0,1,0,0,1,0,0
7454,54.80402,5175.09924,0,0,1,0,1,0,0,1,0
7455,64.91211,5662.934771,0,1,0,1,0,0,1,0,0
7456,40.50993,4213.964063,0,1,0,1,0,0,1,0,0
7457,66.89083,6191.698375,0,1,1,1,0,0,1,0,0
7458,61.46682,5244.329034,0,0,1,0,0,1,0,1,0
7459,62.52627,6025.961938,0,0,1,0,1,0,1,0,0
7460,61.61486,5394.861435,0,0,1,1,0,0,0,1,0
7461,57.9625,6047.986921,0,1,1,1,0,0,0,1,0
7462,67.05692,6046.985248,0,0,0,1,0,0,1,0,0
7463,55.19347,4934.723127,0,0,1,1,0,0,1,0,0
7464,56.05747,5229.767856,0,0,0,0,1,0,1,0,0
7465,67.3458,6320.777008,0,0,1,1,0,0,0,0,1
7466,64.15093,5549.125491,0,0,0,0,0,1,0,1,0
7467,50.80222,5147.07499,0,1,1,0,0,1,0,0,1
7468,50.11484,4173.243596,0,1,0,0,0,1,1,0,0
7469,48.53271,4179.193883,0,0,0,1,0,0,1,0,0
7470,51.83967,4623.694304,0,1,1,0,0,1,1,0,0
7471,66.94354,5597.999017,0,0,1,0,1,0,1,0,0
7472,46.91449,4391.256935,0,0,0,1,0,0,1,0,0
7473,59.50705,5130.51612,0,0,1,0,0,1,1,0,0
7474,64.50684,5772.353993,0,0,1,0,0,1,1,0,0
7475,67.69622,6077.472038,0,0,0,1,0,0,1,0,0
7476,67.97118,5725.974592,0,1,0,0,0,1,0,1,0
7477,67.4709,6044.78701,0,0,0,0,0,1,0,0,1
7478,58.12362,5662.535202,0,0,0,0,0,1,1,0,0
7479,69.02789,6755.042431,0,1,1,0,0,1,1,0,0
7480,56.08228,4834.745442,0,1,0,1,0,0,0,0,1
7481,67.26256,6536.760755,0,1,1,0,1,0,1,0,0
7482,65.02015,6076.679824,0,1,1,1,0,0,0,0,1
7483,54.98522,5166.92619,0,0,0,0,0,1,0,1,0
7484,70.1758,6558.341155,0,0,0,0,0,1,0,1,0
7485,59.16562,5431.357184,0,1,1,1,0,0,1,0,0
7486,66.89669,6058.836085,0,0,1,0,1,0,0,0,1
7487,65.37201,5631.487821,0,1,0,1,0,0,0,0,1
7488,49.54115,4279.082635,0,1,0,0,0,1,1,0,0
7489,59.43728,5462.617829,0,1,0,0,0,1,1,0,0
7490,56.37209,5445.434955,0,0,0,0,0,1,0,1,0
7491,58.21476,5805.996684,0,1,1,1,0,0,0,0,1
7492,53.07128,4465.086574,0,0,0,0,0,1,1,0,0
7493,65.17039,5576.128456,0,1,0,0,1,0,0,0,1
7494,66.52217,6075.169598,0,1,1,0,1,0,1,0,0
7495,64.30983,6031.932533,0,1,0,0,0,1,1,0,0
7496,66.66853,6036.666027,0,0,1,1,0,0,1,0,0
7497,62.40518,5627.401455,0,1,0,1,0,0,0,0,1
7498,56.56448,5369.680372,0,0,1,1,0,0,0,0,1
7499,57.48285,5645.101799,0,1,1,0,0,1,1,0,0
7500,56.78316,5299.638224,0,0,1,1,0,0,1,0,0
7501,65.27324,5993.520721,0,0,1,0,1,0,0,0,1
7502,63.52166,6001.350967,0,0,0,0,1,0,1,0,0
7503,50.7426,4865.980872,1,0,0,0,0,1,1,0,0
7504,61.56209,5592.221292,0,0,0,0,1,0,1,0,0
7505,66.85534,5704.335112,0,0,1,1,0,0,1,0,0
7506,64.39242,6353.557295,0,0,1,0,0,1,0,0,1
7507,55.55453,5320.150962,0,1,1,0,0,1,0,1,0
7508,71.20362,6015.340909,0,1,1,0,0,1,1,0,0
7509,62.58109,6244.841283,0,0,1,0,0,1,0,0,1
7510,45.03753,4297.196921,0,1,1,1,0,0,0,0,1
7511,55.06506,4794.084269,0,0,0,0,1,0,0,0,1
7512,56.9769,5744.847584,0,0,1,1,0,0,0,1,0
7513,67.37714,6196.420115,0,1,0,0,0,1,1,0,0
7514,60.37731,5138.712432,0,1,0,0,0,1,1,0,0
7515,62.68348,5598.052693,0,1,1,0,1,0,1,0,0
7516,38.34946,4173.931741,1,0,1,1,0,0,1,0,0
7517,46.77756,5088.789141,1,0,1,0,0,1,1,0,0
7518,52.74302,4460.767183,0,0,0,0,0,1,1,0,0
7519,51.73839,4517.455286,0,1,0,0,0,1,0,1,0
7520,61.6107,5184.174341,0,0,0,1,0,0,1,0,0
7521,70.15014,6548.096564,0,1,1,1,0,0,0,0,1
7522,43.91775,3739.86651,0,0,1,0,0,1,1,0,0
7523,60.45679,6007.023157,0,1,1,0,1,0,0,0,1
7524,57.3854,5354.221755,0,1,0,0,0,1,1,0,0
7525,42.01051,3879.472538,0,1,1,1,0,0,0,1,0
7526,62.99928,5595.201151,0,1,0,0,1,0,0,1,0
7527,70.36179,6358.605209,0,0,0,1,0,0,1,0,0
7528,45.12504,4872.376444,1,1,0,0,1,0,1,0,0
7529,50.65407,5310.662479,1,1,1,1,0,0,0,0,1
7530,62.11655,5659.985455,0,1,0,1,0,0,1,0,0
7531,70.67216,6262.849668,0,0,0,0,0,1,1,0,0
7532,53.48518,4999.929364,0,0,1,1,0,0,1,0,0
7533,52.98326,4645.007236,0,0,0,0,0,1,1,0,0
7534,55.97115,4934.232191,0,1,1,0,0,1,1,0,0
7535,61.16662,5278.074401,0,1,0,0,0,1,1,0,0
7536,61.68428,6000.369501,1,1,0,0,1,0,0,0,1
7537,70.62749,6863.899773,0,0,1,0,1,0,0,0,1
7538,65.39301,5942.9188,0,0,1,1,0,0,0,1,0
7539,65.25688,5651.976417,0,0,1,0,0,1,0,0,1
7540,56.74758,4947.739322,0,1,1,1,0,0,0,0,1
7541,59.22886,5590.851555,0,1,0,1,0,0,1,0,0
7542,49.61348,4608.31316,0,0,1,0,0,1,0,0,1
